generation,ave_CoopeRate
0,0.500000014
1,0.408935445
2,0.341515475
3,0.279503177
4,0.222199138
5,0.172459157
6,0.131907862
7,0.101056305
8,0.07839559
9,0.062048584
10,0.050287821
11,0.041739747
12,0.036219196
13,0.030852862
14,0.0269371
15,0.023897335
16,0.021444843
17,0.019415858
18,0.017707319
19,0.016249103
20,0.016068521
21,0.014294863
22,0.013078934
23,0.012132242
24,0.011337861
25,0.010644443
26,0.010368994
27,0.009683111
28,0.00909698
29,0.008585311
30,0.008131161
31,0.007722902
32,0.007352341
33,0.00701355
34,0.006702111
35,0.006414638
36,0.006148462
37,0.005901419
38,0.005671718
39,0.00545784
40,0.005258477
41,0.005072487
42,0.004898857
43,0.004736683
44,0.00458515
45,0.004443518
46,0.004311113
47,0.004187319
48,0.004071568
49,0.004574176
50,0.004371924
51,0.004192816
52,0.004033712
53,0.003891951
54,0.003765275
55,0.003651767
56,0.00354979
57,0.003457948
58,0.003375048
59,0.003300063
60,0.003232112
61,0.003170434
62,0.003114373
63,0.003063358
64,0.003016892
65,0.002974543
66,0.002935932
67,0.002900726
68,0.002868633
69,0.002839392
70,0.002812775
71,0.002788578
72,0.002766618
73,0.002746732
74,0.002728774
75,0.002712613
76,0.00269813
77,0.003003959
78,0.002974152
79,0.002946791
80,0.00292173
81,0.002898839
82,0.002877994
83,0.002859082
84,0.002841997
85,0.002826641
86,0.002812924
87,0.00280076
88,0.002790073
89,0.002780788
90,0.002772837
91,0.002766159
92,0.003568305
93,0.00303529
94,0.002848579
95,0.003530123
96,0.002899591
97,0.002776901
98,0.002753256
99,0.002749853
100,0.002751254
101,0.002754335
102,0.002758421
103,0.002763343
104,0.002769041
105,0.002775487
106,0.002782657
107,0.003494218
108,0.003072994
109,0.00291394
110,0.002857893
111,0.002842567
112,0.002843578
113,0.002851373
114,0.002862206
115,0.002874605
116,0.002887989
117,0.00290213
118,0.002916936
119,0.002932371
120,0.002948421
121,0.002965081
122,0.002982351
123,0.003000233
124,0.003328121
125,0.003228667
126,0.003174915
127,0.003149734
128,0.003142499
129,0.003146632
130,0.004174637
131,0.003416783
132,0.003249733
133,0.003226328
134,0.00323873
135,0.003260707
136,0.003285789
137,0.003312335
138,0.003339905
139,0.003368373
140,0.003397702
141,0.003427886
142,0.003458932
143,0.003488065
144,0.003520852
145,0.004284179
146,0.003992464
147,0.00494255
148,0.004227181
149,0.003942804
150,0.003841375
151,0.003818999
152,0.003831664
153,0.003860498
154,0.003897299
155,0.003938456
156,0.003982359
157,0.004028288
158,0.004075928
159,0.004125153
160,0.004175926
161,0.004228256
162,0.004282178
163,0.004337736
164,0.004934547
165,0.004591365
166,0.004547553
167,0.00458302
168,0.004636764
169,0.004701606
170,0.004769926
171,0.004840808
172,0.004914082
173,0.004989776
174,0.005067972
175,0.005148773
176,0.006093381
177,0.00540671
178,0.005412681
179,0.005496017
180,0.005590482
181,0.005689148
182,0.005791416
183,0.005897369
184,0.006007169
185,0.006120997
186,0.006239042
187,0.006361506
188,0.006488603
189,0.00662056
190,0.006757615
191,0.006906568
192,0.007054084
193,0.00720745
194,0.007366964
195,0.007532941
196,0.007985943
197,0.008111678
198,0.008254227
199,0.008412324
200,0.008585027
201,0.008771666
202,0.008971798
203,0.009185175
204,0.009411716
205,0.009651483
206,0.009904666
207,0.010171568
208,0.010452593
209,0.010748239
210,0.011059092
211,0.01175461
212,0.011951611
213,0.012221247
214,0.012543215
215,0.012905407
216,0.013300753
217,0.013725333
218,0.014177203
219,0.014655671
220,0.01516085
221,0.015692741
222,0.016252201
223,0.016840321
224,0.017458351
225,0.018107657
226,0.018789683
227,0.019505928
228,0.020257929
229,0.021047237
230,0.021875399
231,0.022743937
232,0.024621728
233,0.024785386
234,0.025614496
235,0.026619943
236,0.027699462
237,0.028831922
238,0.030013045
239,0.031241841
240,0.032517683
241,0.033839627
242,0.035206216
243,0.03661539
244,0.038064435
245,0.039549954
246,0.041067878
247,0.042613532
248,0.044181786
249,0.04576734
250,0.047365202
251,0.048968784
252,0.050567782
253,0.052160792
254,0.053755628
255,0.055370118
256,0.057036931
257,0.058810345
258,0.06077572
259,0.063062608
260,0.065862608
261,0.06945296
262,0.074226069
263,0.080713295
264,0.089616464
265,0.101859487
266,0.118270632
267,0.139911096
268,0.167334616
269,0.200128036
270,0.236175939
271,0.271389858
272,0.300146765
273,0.316572271
274,0.316711448
275,0.300332264
276,0.271507523
277,0.23623789
278,0.200001733
279,0.166475642
280,0.1374258
