generation,ave_CoopeRate
0,0.500000014
1,0.507484786
2,0.513962256
3,0.520763377
4,0.528582184
5,0.537899749
6,0.549014698
7,0.562143187
8,0.577489362
9,0.59517619
10,0.615336594
11,0.638093155
12,0.663436246
13,0.691153381
14,0.720773585
15,0.751113421
16,0.782336743
17,0.812553223
18,0.840829921
19,0.866321727
20,0.888593503
21,0.907528382
22,0.923261444
23,0.936097452
24,0.946427688
25,0.95466386
26,0.961194708
27,0.96636295
28,0.970457025
29,0.973711957
30,0.975170547
31,0.977887473
32,0.979878278
33,0.981410772
34,0.981603622
35,0.982941891
36,0.984027515
37,0.984903539
38,0.985634098
39,0.986254272
40,0.986789314
41,0.987257613
42,0.987672713
43,0.988044696
44,0.988381162
45,0.988687903
46,0.988969388
47,0.989229076
48,0.989469777
49,0.989266017
50,0.989582636
51,0.989858907
52,0.990102921
53,0.990320869
54,0.990517505
55,0.990124399
56,0.990556735
57,0.990851112
58,0.991067897
59,0.991239758
60,0.991384472
61,0.991511814
62,0.991627251
63,0.991733915
64,0.991833667
65,0.991927663
66,0.992016668
67,0.992101218
68,0.992181718
69,0.992258487
70,0.992331788
71,0.992401852
72,0.992468878
73,0.992533046
74,0.99259452
75,0.992653448
76,0.992709969
77,0.99276421
78,0.992816289
79,0.992866317
80,0.992914396
81,0.991512158
82,0.992140647
83,0.992532103
84,0.992781363
85,0.992945163
86,0.993057426
87,0.993138424
88,0.991812286
89,0.9924297
90,0.992807637
91,0.993043459
92,0.993194816
93,0.99329583
94,0.9933667
95,0.993419382
96,0.993460962
97,0.993495641
98,0.993525919
99,0.993553284
100,0.99357863
101,0.993602497
102,0.993625215
103,0.993646991
104,0.993667957
105,0.993688201
106,0.993707786
107,0.993726757
108,0.993745149
109,0.992824119
110,0.992737239
111,0.993308531
112,0.993582015
113,0.993718578
114,0.99255827
115,0.993334526
116,0.993659643
117,0.992363217
118,0.991613128
119,0.992531556
120,0.993090767
121,0.993433715
122,0.993646058
123,0.993779324
124,0.992759016
125,0.993475568
126,0.993779881
127,0.993914313
128,0.993978037
129,0.994011841
130,0.994032662
131,0.994047631
132,0.992609326
133,0.99331532
134,0.992745229
135,0.993376138
136,0.993717571
137,0.993903976
138,0.994007418
139,0.994066447
140,0.994101668
141,0.994124089
142,0.994139595
143,0.994151331
144,0.99416098
145,0.994169445
146,0.99417721
147,0.994184535
148,0.994191563
149,0.994198371
150,0.994205003
151,0.994211482
152,0.994217825
153,0.99422404
154,0.994230135
155,0.994236114
156,0.994241982
157,0.994247741
158,0.994253397
159,0.99425895
160,0.993381737
161,0.994080495
162,0.994234494
163,0.994271524
164,0.993105556
165,0.99377505
166,0.994070214
167,0.994201833
168,0.994261972
169,0.994290843
170,0.994306012
171,0.994315154
172,0.994321623
173,0.994326885
174,0.994331581
175,0.994335993
176,0.994340245
177,0.994344391
178,0.994348457
179,0.994352453
180,0.994356387
181,0.99436026
182,0.994364076
183,0.994367836
184,0.994371541
185,0.994375192
186,0.994378792
187,0.99438234
188,0.994385838
189,0.994389288
190,0.994392689
191,0.994396044
192,0.994399353
193,0.994402617
194,0.993366997
195,0.994060186
196,0.994295154
197,0.994376008
198,0.994405128
199,0.994416878
200,0.99442278
201,0.994426697
202,0.994429924
203,0.994432895
204,0.994435756
205,0.994438557
206,0.993422119
207,0.994184378
208,0.994380701
209,0.994432626
210,0.994447778
211,0.994453553
212,0.99445692
213,0.994459653
214,0.994462202
215,0.994464682
216,0.994467123
217,0.994469533
218,0.994471914
219,0.994474267
220,0.994476593
221,0.994478892
222,0.994481165
223,0.994483411
224,0.994485633
225,0.993298298
226,0.99417031
227,0.994406291
228,0.994471206
229,0.994490164
230,0.993821557
231,0.994155286
232,0.99432646
233,0.994414736
234,0.994460727
235,0.994485139
236,0.994498535
237,0.993391593
238,0.994137536
239,0.994389476
240,0.994475347
241,0.994505445
242,0.993288627
243,0.994438151
244,0.993535451
245,0.994020923
246,0.994268949
247,0.994397062
248,0.994463693
249,0.994498737
250,0.994517547
251,0.99452801
252,0.994534176
253,0.994538127
254,0.993425251
255,0.993957552
256,0.994237811
257,0.994385619
258,0.994463889
259,0.994505664
260,0.994528288
261,0.994540861
262,0.994548156
263,0.994552675
264,0.994555731
265,0.994558015
266,0.994559886
267,0.994561534
268,0.99456306
269,0.994564514
270,0.994565925
271,0.994567307
272,0.994568668
273,0.994570012
274,0.994571341
275,0.994572656
276,0.994573959
277,0.994575249
278,0.994576527
279,0.994577793
280,0.994579047
281,0.994580289
282,0.994581521
283,0.994582741
284,0.993471368
285,0.994057462
286,0.994336189
287,0.994468966
288,0.994532511
289,0.99456323
290,0.994578386
291,0.99458616
292,0.994590432
293,0.994593037
294,0.994594849
295,0.994596278
296,0.994597522
297,0.994598673
298,0.994599775
299,0.994600849
300,0.994601904
301,0.994602947
302,0.994603978
303,0.994605
304,0.994606012
305,0.994607015
306,0.99460801
307,0.994605531
308,0.994606545
309,0.99460755
310,0.994608546
311,0.994609533
312,0.994610512
313,0.994611482
314,0.994612444
315,0.99354717
316,0.993983947
317,0.994242698
318,0.994396056
319,0.993349811
320,0.994425051
321,0.994561776
322,0.994591895
323,0.994604848
324,0.994612328
325,0.993627598
326,0.994065899
327,0.994312005
328,0.994450271
329,0.994528084
330,0.994572026
331,0.994596995
332,0.994611336
333,0.994619723
334,0.994624774
335,0.994627954
336,0.993298522
337,0.993953344
338,0.994287337
339,0.994457869
340,0.993992727
341,0.994284742
342,0.994444617
343,0.993594748
344,0.994361219
345,0.994555999
346,0.994610259
347,0.994627962
348,0.994206981
349,0.994376922
350,0.994480779
351,0.993358563
352,0.994456446
353,0.994594097
354,0.994621257
355,0.994631993
356,0.994638159
357,0.994642116
358,0.994644785
359,0.994646671
360,0.994648078
361,0.99464919
362,0.994650121
363,0.994650939
364,0.994651686
365,0.994652388
366,0.994653061
367,0.994653714
368,0.994654353
369,0.994654982
370,0.994655603
371,0.994656218
372,0.994656827
373,0.99465743
374,0.994658029
375,0.994658623
376,0.994659213
377,0.994659798
378,0.99466038
379,0.994660957
380,0.99466153
381,0.994662098
382,0.994662663
383,0.994663224
384,0.994663781
385,0.994664334
386,0.994664883
387,0.994665429
388,0.99466597
389,0.994666508
390,0.994667042
391,0.994667573
392,0.9946681
393,0.994668623
394,0.994669143
395,0.994669659
396,0.994670172
397,0.994670681
398,0.994671187
399,0.994671689
400,0.994672189
401,0.994672684
402,0.994673177
403,0.994673666
404,0.994674152
405,0.994674635
406,0.994675115
407,0.994675591
408,0.993389533
409,0.994546371
410,0.994663882
411,0.993561511
412,0.994089864
413,0.994368533
414,0.994515635
415,0.994593354
416,0.994634502
417,0.994656382
418,0.994668112
419,0.993677284
420,0.994272779
421,0.994515568
422,0.99345407
423,0.994639161
424,0.994671791
425,0.994679107
426,0.994682257
427,0.994683791
428,0.994684664
429,0.994685266
430,0.994685756
431,0.993839504
432,0.994528702
433,0.994657604
434,0.994681936
435,0.99468679
436,0.994688017
437,0.993504562
438,0.994166361
439,0.994458779
440,0.993813798
441,0.994464929
442,0.994628796
443,0.993774122
444,0.994498814
445,0.994650842
446,0.994683193
447,0.994690423
448,0.994692314
449,0.994693042
450,0.993594661
451,0.994144815
452,0.994420053
453,0.994557731
454,0.99462666
455,0.99466125
456,0.994678694
457,0.994687577
458,0.994692185
459,0.994694658
460,0.993696817
461,0.994671266
462,0.994696894
463,0.994698014
464,0.994698435
465,0.994698805
466,0.994699157
467,0.994699498
468,0.994699833
469,0.994700165
470,0.994700494
471,0.994700821
472,0.994701145
473,0.994701468
474,0.994701789
475,0.994702109
476,0.994702426
477,0.993803073
478,0.994516914
479,0.994664898
480,0.994695729
481,0.994702344
482,0.994703955
483,0.99470453
484,0.99470489
485,0.994689252
486,0.994689698
487,0.99469014
488,0.994690579
489,0.994691015
490,0.994691448
491,0.994691879
492,0.994692307
493,0.994692732
494,0.994693154
495,0.994693574
496,0.994693991
497,0.994694406
498,0.994694818
499,0.994695227
500,0.994695634
501,0.994696039
502,0.994696441
503,0.99469684
504,0.994697238
505,0.993577005
506,0.994329967
507,0.994577673
508,0.994659216
509,0.994686218
510,0.994695329
511,0.994698571
512,0.994699888
