generation,ave_CoopeRate
0,0.498046724
1,0.421898714
2,0.41239075
3,0.43464341
4,0.487260204
5,0.569694207
6,0.671231271
7,0.772428967
8,0.854468443
9,0.910760843
10,0.945407632
11,0.965548377
12,0.977021095
13,0.983582154
14,0.987412324
15,0.989724299
16,0.99118247
17,0.992150447
18,0.992829006
19,0.993330606
20,0.993719435
21,0.994033004
22,0.994293879
23,0.994516101
24,0.994708758
25,0.994877983
26,0.995028093
27,0.995162261
28,0.995282899
29,0.995391903
30,0.995490802
31,0.994282552
32,0.994037315
33,0.994919135
34,0.995377939
35,0.995639596
36,0.995802801
37,0.995913691
38,0.995995191
39,0.996059282
40,0.996112483
41,0.996158463
42,0.99619935
43,0.996236419
44,0.996271891
45,0.996303347
46,0.996332662
47,0.996360093
48,0.996385838
49,0.996410054
50,0.996432873
51,0.996454407
52,0.996474756
53,0.996494006
54,0.996512237
55,0.99652952
56,0.99654592
57,0.996561497
58,0.996576305
59,0.996590393
60,0.996603807
61,0.996616591
62,0.996628782
63,0.996640416
64,0.995670233
65,0.996662286
66,0.996672436
67,0.995700742
68,0.996267268
69,0.996517046
70,0.996629662
71,0.996682825
72,0.996710123
73,0.996726077
74,0.996736969
75,0.99674552
76,0.996752915
77,0.996759671
78,0.99676602
79,0.996772069
80,0.996777869
81,0.996783449
82,0.996788825
83,0.996794011
84,0.996799016
85,0.996803849
86,0.996808518
87,0.996813032
88,0.996817395
89,0.996821616
90,0.9968257
91,0.996829653
92,0.996833481
93,0.996837189
94,0.996840781
95,0.996844263
96,0.996847639
97,0.996850914
98,0.996854091
99,0.996857174
100,0.996860166
101,0.996863072
102,0.996865895
103,0.996868638
104,0.996871303
105,0.996873894
106,0.996876413
107,0.996878864
108,0.996881247
109,0.996883567
110,0.996885825
111,0.996888023
112,0.996890164
113,0.996892249
114,0.99689428
115,0.995910439
116,0.996897979
117,0.996900113
118,0.996901946
119,0.996903734
120,0.996905478
121,0.99690718
122,0.99690884
123,0.996910461
124,0.996912044
125,0.996913589
126,0.996915098
127,0.996916573
128,0.996918013
129,0.995931312
130,0.996920831
131,0.996922175
132,0.995930155
133,0.996493774
134,0.996739098
135,0.996846197
136,0.996893316
137,0.996914405
138,0.996924193
139,0.996929066
140,0.996931794
141,0.996933579
142,0.995541185
143,0.996338889
144,0.996681427
145,0.996828707
146,0.99689232
147,0.996920093
