generation,ave_CoopeRate
0,0.498046724
1,0.335965354
2,0.242127385
3,0.177182725
4,0.127746809
5,0.089919394
6,0.062271797
7,0.044139945
8,0.030736546
9,0.022782313
10,0.017832688
11,0.014775014
12,0.012895273
13,0.011739405
14,0.011028924
15,0.010593978
16,0.01033071
17,0.010175272
18,0.01008814
19,0.010551742
20,0.010279902
21,0.010151659
22,0.010099586
23,0.010088326
24,0.010099253
25,0.010122488
26,0.010152748
27,0.01018718
28,0.010224223
29,0.010263014
30,0.01030307
31,0.010344117
32,0.010385998
33,0.010428625
34,0.010471949
35,0.010515943
36,0.01106735
37,0.010855306
38,0.010769772
39,0.010749202
40,0.010762131
41,0.010792494
42,0.010832096
43,0.010876761
44,0.010924365
45,0.010973832
46,0.011024619
47,0.011076459
48,0.011129219
49,0.011182843
50,0.011237309
51,0.01252963
52,0.011610594
53,0.011456043
54,0.011467843
55,0.011516494
56,0.01157388
57,0.011633895
58,0.011695226
59,0.0117576
60,0.011820975
61,0.011885359
62,0.011950769
63,0.012017227
64,0.012084756
65,0.01215338
66,0.012223123
67,0.01229401
68,0.012366067
69,0.01243932
70,0.012513797
71,0.012589525
72,0.012666533
73,0.012826719
74,0.01290649
75,0.012987635
76,0.013070185
77,0.013154176
78,0.01323964
79,0.01457071
80,0.013687766
81,0.013558662
82,0.013600612
83,0.013682576
84,0.013774946
85,0.013871039
86,0.013969372
87,0.014679922
88,0.014525119
89,0.014477549
90,0.014494075
91,0.014549264
92,0.014628141
93,0.014721896
94,0.015794393
95,0.014913269
96,0.015028008
97,0.015146658
98,0.015268654
99,0.015393693
100,0.015521624
101,0.016206424
102,0.016013322
103,0.016006372
104,0.016082695
105,0.016197213
106,0.016330216
107,0.016473123
108,0.016622226
109,0.017343438
110,0.017206435
111,0.017217959
112,0.017306777
113,0.017436758
114,0.01758961
115,0.017756105
116,0.017931621
117,0.018113881
118,0.018301799
119,0.018494899
120,0.018693019
121,0.018896155
122,0.019104393
123,0.019317865
124,0.019536731
125,0.020490858
126,0.020402838
127,0.020452925
128,0.020586305
129,0.020771101
130,0.021547537
131,0.021452957
132,0.021561648
133,0.021765187
134,0.022015553
135,0.022291515
136,0.022583749
137,0.022888247
138,0.023203385
139,0.023528626
140,0.023863936
141,0.024209523
142,0.024565716
143,0.024932919
144,0.025311583
145,0.025702194
146,0.026105273
147,0.026521376
148,0.026951089
149,0.027395035
150,0.027853875
151,0.028328308
152,0.028819077
153,0.02932697
154,0.029852824
155,0.03039753
156,0.030962035
157,0.031547348
158,0.032154543
159,0.032784767
160,0.033439245
161,0.034119284
162,0.034826284
163,0.035561743
164,0.036327267
165,0.037124578
166,0.037955526
167,0.038822099
168,0.03972644
169,0.040670855
170,0.041657831
171,0.042607846
172,0.043599872
173,0.044724506
174,0.045903396
175,0.04714021
176,0.048438937
177,0.049803921
178,0.0512399
179,0.052752049
180,0.054346032
181,0.056028056
182,0.057804939
183,0.059684181
184,0.061674049
185,0.063783675
186,0.066023166
187,0.068403735
188,0.071561514
189,0.073940444
190,0.076481522
191,0.079439749
192,0.082660663
193,0.086147496
194,0.089914008
195,0.093981734
196,0.098378666
197,0.103138803
198,0.109620303
199,0.114531069
200,0.120277014
201,0.126755171
202,0.133958577
203,0.142447447
204,0.150999629
205,0.160595229
206,0.17134227
207,0.183390311
208,0.196932725
209,0.212213162
210,0.229536286
211,0.249283638
212,0.271936398
213,0.298426471
214,0.3284762
215,0.364013027
216,0.406265108
217,0.455354241
218,0.494284783
219,0.544581603
220,0.743702191
221,0.82916275
222,0.831207937
223,0.827300296
224,0.824896359
225,0.82197541
226,0.814760305
227,0.796817876
228,0.753261125
229,0.654610714
230,0.469219152
231,0.289340818
232,0.199804425
233,0.165385215
234,0.15662685
235,0.15868123
236,0.165881786
237,0.176129634
238,0.188664367
239,0.203295222
240,0.220111207
241,0.239372118
242,0.261476906
243,0.287027757
244,0.31624488
245,0.350937317
246,0.393019718
247,0.449046554
248,0.532139258
249,0.741292564
250,0.818396114
251,0.793767076
252,0.7300539
253,0.599175631
254,0.383962048
255,0.24022359
256,0.178824388
257,0.158494566
258,0.155939794
259,0.160847355
260,0.169634771
261,0.180978595
262,0.194445492
263,0.209583729
264,0.227346045
265,0.247686658
266,0.271062443
267,0.298092378
268,0.329636628
269,0.36703942
270,0.413217845
271,0.475211259
272,0.587984118
273,0.821729398
274,0.807370033
275,0.77731914
276,0.706837578
277,0.55959362
278,0.344988898
279,0.223442016
280,0.173698288
281,0.158493139
282,0.15794298
283,0.163865392
284,0.173330779
285,0.185258732
286,0.199320188
287,0.215534554
288,0.234490741
289,0.255304105
290,0.279612594
291,0.307944226
292,0.341221828
293,0.381119932
294,0.432210826
295,0.5037895
296,0.668679665
297,0.820190598
298,0.801037273
299,0.747105677
300,0.633919405
301,0.433567136
302,0.265493892
303,0.18876705
304,0.161409701
305,0.155992673
306,0.159593074
307,0.167648616
308,0.178475667
309,0.191491179
310,0.206589202
311,0.223906213
312,0.243735461
313,0.266506721
314,0.292805164
315,0.32343762
316,0.359628933
317,0.403836713
318,0.463683986
319,0.559762005
320,0.793622249
321,0.812831302
322,0.775575619
323,0.693226142
324,0.532256195
325,0.326276547
326,0.215288793
327,0.170391658
328,0.156975503
329,0.156965902
330,0.163032683
331,0.172496377
332,0.184359605
333,0.198321326
334,0.21440904
335,0.232838217
336,0.254693418
337,0.277884059
338,0.305863795
339,0.338784269
340,0.378197649
341,0.428398843
342,0.498768291
343,0.656089207
344,0.820431145
345,0.801243838
346,0.747687239
347,0.63604502
348,0.438121824
349,0.268216211
350,0.189932653
351,0.161730601
352,0.155895542
353,0.15927865
354,0.16828908
355,0.178900232
356,0.19218881
357,0.206724609
358,0.223783528
359,0.243561701
360,0.266534209
361,0.293535201
362,0.326143594
363,0.368169022
364,0.43268571
365,0.576196445
366,0.893206739
367,0.925704049
368,0.682779085
369,0.513650087
370,0.252040327
371,0.055251125
372,0.004021855
373,0.001053975
374,0.001014931
375,0.001505895
376,0.001252675
377,0.001126659
378,0.001063847
379,0.001032505
380,0.001016856
381,0.001009039
382,0.001005132
383,0.001003179
384,0.001002202
385,0.001001713
386,0.001001468
387,0.001001345
388,0.001001282
389,0.00100125
390,0.001001234
391,0.001001225
392,0.001001219
393,0.001001216
394,0.001001214
395,0.001001212
396,0.00100121
397,0.001001208
398,0.001001207
399,0.001001206
400,0.001001204
401,0.001001203
402,0.001001201
403,0.0010012
404,0.001001198
405,0.001001197
406,0.001001196
407,0.001001194
408,0.001001193
409,0.001001191
410,0.00100119
411,0.00199769
412,0.001002659
413,0.001001186
414,0.001001183
415,0.001001182
416,0.001001181
417,0.001001179
418,0.001333337
419,0.001222807
420,0.001149027
421,0.001099794
422,0.001066949
423,0.001045039
424,0.001030425
425,0.001020677
426,0.001014177
427,0.001009841
428,0.001006949
429,0.00100502
430,0.001003731
431,0.001002873
432,0.0010023
433,0.001001918
434,0.001001663
435,0.001001492
436,0.001001378
437,0.001001301
438,0.00100125
439,0.001001215
440,0.001001191
441,0.001001175
442,0.001001164
443,0.001001156
444,0.00100115
445,0.001001146
446,0.001001142
447,0.001501488
448,0.001251133
449,0.001126067
450,0.001063571
451,0.001032338
452,0.001016727
453,0.001008924
454,0.001005023
455,0.002001961
456,0.001002096
457,0.001001608
458,0.001001364
459,0.001001241
460,0.001001179
461,0.001001147
462,0.001001131
463,0.001001122
464,0.001997619
465,0.001002192
466,0.001001111
467,0.001001109
468,0.001001107
469,0.001001106
470,0.001001104
471,0.001001103
472,0.001001102
473,0.0010011
474,0.001001099
475,0.001001098
476,0.001001097
477,0.001001095
478,0.001001094
479,0.001001093
480,0.001001091
481,0.00100109
482,0.001001089
483,0.001001088
484,0.001001086
485,0.001001085
486,0.001001084
487,0.001001082
488,0.001001081
489,0.00100108
490,0.001001079
491,0.001001077
492,0.001001076
493,0.001001075
494,0.001001074
495,0.001001072
496,0.001001071
497,0.00100107
498,0.001001069
499,0.001501098
500,0.001251344
501,0.001126275
502,0.001063691
503,0.001032383
504,0.001016724
505,0.001008892
506,0.001004975
507,0.001003015
508,0.001002034
509,0.001001543
510,0.001001297
511,0.001001174
512,0.001001111
513,0.001001079
514,0.001001063
515,0.001001054
516,0.001001049
517,0.001001046
518,0.001001044
519,0.001001042
520,0.00100104
521,0.001001039
522,0.001002706
523,0.001002703
524,0.001002699
525,0.001002696
526,0.001002692
527,0.001002689
528,0.001002685
529,0.001002682
530,0.001002678
531,0.001002675
532,0.001002671
533,0.002001758
534,0.001002967
535,0.00100266
536,0.001669828
537,0.00122487
538,0.001076656
539,0.001027292
540,0.00101085
541,0.001005372
542,0.001003545
543,0.001002935
544,0.001002729
545,0.001002658
546,0.001002633
547,0.001002622
548,0.001002616
549,0.001002612
550,0.001002608
551,0.001002605
552,0.001002601
553,0.001002598
554,0.001002594
555,0.001002591
556,0.001002588
557,0.001002584
558,0.001002581
559,0.001002578
560,0.001002574
561,0.001002571
562,0.001002567
563,0.001002564
564,0.001002561
565,0.001002558
566,0.001002554
567,0.001002551
568,0.001002548
569,0.001002544
570,0.001002541
571,0.001002538
572,0.001002534
573,0.001002531
574,0.001002528
575,0.001002525
576,0.001002521
577,0.001002518
578,0.002001817
579,0.001002511
580,0.001002507
581,0.001002504
582,0.00100461
583,0.001004603
584,0.001004597
585,0.00100459
586,0.001004584
587,0.001004578
588,0.001004571
589,0.001004565
590,0.001004559
591,0.001004552
592,0.001004546
593,0.002004064
594,0.001004835
595,0.001004525
596,0.001004519
597,0.001004513
598,0.001004507
599,0.0010045
600,0.001004494
601,0.001004488
602,0.001004482
603,0.001004475
604,0.001336051
605,0.001225735
606,0.001653006
607,0.001353429
608,0.001195415
609,0.00111091
610,0.00106499
611,0.001039585
612,0.001025251
613,0.001016995
614,0.001012141
615,0.001009228
616,0.001007446
617,0.001006338
618,0.001005638
619,0.002004927
620,0.001004897
621,0.001004706
622,0.001004579
623,0.001004494
624,0.001004436
625,0.001004395
626,0.001004367
627,0.001004345
628,0.001004329
629,0.001004317
630,0.001004306
631,0.001004297
632,0.00100429
633,0.001004282
634,0.001004276
635,0.001004269
636,0.001004263
637,0.001004257
638,0.001004251
639,0.001004245
640,0.001004239
641,0.002003691
642,0.001004529
643,0.00100422
644,0.001004214
645,0.001004208
646,0.001004202
647,0.001004196
648,0.001004191
649,0.001004185
650,0.002003626
651,0.001004475
652,0.001335792
653,0.001225457
654,0.001151798
655,0.00110264
656,0.001069838
657,0.001047954
658,0.001033355
659,0.001023615
660,0.001017116
661,0.00101278
662,0.001009887
663,0.001007955
664,0.001506957
665,0.001256357
666,0.001130651
667,0.00106761
668,0.001035989
669,0.001020119
670,0.001012146
671,0.001008135
672,0.001006112
673,0.001005089
674,0.001004569
675,0.001004302
676,0.001004163
677,0.001004089
678,0.001004049
679,0.001004025
680,0.001004009
681,0.001003999
682,0.00200049
683,0.001005213
684,0.001003975
685,0.001003968
686,0.001003962
687,0.001003957
688,0.001003951
689,0.001003946
690,0.00100394
691,0.001003935
692,0.00100393
693,0.001003924
694,0.001003919
695,0.001003914
696,0.001003908
697,0.001003903
698,0.001003898
699,0.001003892
700,0.001003887
701,0.001503027
702,0.001253987
703,0.001129116
704,0.001066562
705,0.00103524
706,0.001019558
707,0.001011706
708,0.001007774
709,0.001005803
710,0.001004814
711,0.001004317
712,0.001004065
713,0.001003937
714,0.00100387
715,0.001003834
716,0.001003813
717,0.0010038
718,0.001006864
719,0.001006852
720,0.001006841
721,0.001006826
722,0.001006815
723,0.001006805
724,0.001006795
725,0.001675879
726,0.001229677
727,0.001081014
728,0.001031488
729,0.001014984
730,0.001009479
731,0.001007639
732,0.001007019
733,0.001006806
734,0.001006729
735,0.001006696
736,0.001006679
737,0.001006667
738,0.001006656
739,0.001006647
740,0.001006637
741,0.001006627
742,0.001006617
743,0.001006608
744,0.001006598
745,0.001006589
746,0.001006579
747,0.00100657
748,0.00100656
749,0.00100655
750,0.001006541
751,0.001006531
752,0.001006522
753,0.00200737
754,0.0010065
755,0.00100649
756,0.001006481
757,0.001006471
758,0.001006462
759,0.001507482
760,0.001257383
761,0.00113202
762,0.00106925
763,0.001037836
764,0.001022117
765,0.00101425
766,0.001010305
767,0.001008332
768,0.00100734
769,0.001006839
770,0.001006584
771,0.001006452
772,0.001006381
773,0.001006341
774,0.001506383
775,0.001256494
776,0.001131421
777,0.001068849
778,0.001037553
779,0.001524256
780,0.001265256
781,0.001135742
782,0.001070977
783,0.001038588
784,0.001022389
785,0.001014285
786,0.001010228
787,0.001008195
788,0.001007174
789,0.001006659
790,0.00200725
791,0.001006565
792,0.001006187
793,0.001006146
794,0.001006121
795,0.001006105
796,0.001006092
797,0.001006081
798,0.00133751
799,0.001227133
800,0.001153478
801,0.001104344
802,0.002068244
803,0.001049809
804,0.00103515
805,0.001025425
806,0.001018939
807,0.001014612
808,0.001011725
809,0.001009797
810,0.00100851
811,0.001007648
812,0.001007071
813,0.001006684
814,0.001006422
815,0.001006246
816,0.001006125
817,0.001006041
818,0.001005983
819,0.001005941
820,0.001005911
821,0.001005888
822,0.001005869
823,0.001005854
824,0.001005842
825,0.00100583
826,0.00100582
827,0.00100581
828,0.001005801
829,0.001005792
830,0.001005784
831,0.001005775
832,0.001005767
833,0.001005758
834,0.001005748
835,0.002002232
836,0.00100603
837,0.001005717
838,0.002006795
839,0.00100634
840,0.00100569
841,0.001005682
842,0.001005674
843,0.001005665
844,0.001005657
845,0.001005649
846,0.001005641
847,0.001005633
848,0.001005625
849,0.001005617
850,0.001005609
851,0.001005601
852,0.001005593
853,0.001005585
854,0.001005577
855,0.001005569
856,0.001005561
857,0.00150478
858,0.001255331
859,0.001130469
860,0.001068002
861,0.002033481
862,0.001021123
863,0.001013304
864,0.001009391
865,0.00100743
866,0.001006445
867,0.001005949
868,0.001005697
869,0.001005568
870,0.001005499
871,0.001005461
872,0.001005438
873,0.001505846
874,0.001255498
875,0.00113038
876,0.001067848
877,0.001036593
878,0.001020969
879,0.001013157
880,0.00100925
881,0.001007293
882,0.001006311
883,0.001005817
884,0.001005566
885,0.001005437
886,0.001005368
887,0.00100533
888,0.001005308
889,0.001005293
890,0.001507741
891,0.001256448
892,0.001130904
893,0.0010681
894,0.00103668
895,0.00102096
896,0.001013093
897,0.001009153
898,0.001007179
899,0.001006188
900,0.001005689
901,0.001005435
902,0.001005304
903,0.001005236
904,0.001005197
905,0.001005175
906,0.00100516
907,0.001005148
908,0.001005139
909,0.001005131
910,0.001005123
911,0.001005116
912,0.001008711
913,0.001008698
914,0.001008685
915,0.001008673
916,0.00100866
917,0.001008648
918,0.001008635
919,0.001509468
920,0.001258885
921,0.001133658
922,0.001071073
923,0.001039792
924,0.002021217
925,0.001016317
926,0.001012406
927,0.002007533
928,0.00100945
929,0.001013485
930,0.001013223
931,0.001013084
932,0.001013004
933,0.001012956
934,0.001012922
935,0.001012896
936,0.001012874
937,0.001012854
938,0.001012835
939,0.001012816
940,0.001012797
941,0.001012779
942,0.001512565
943,0.001262278
944,0.001140983
945,0.001078702
946,0.001047601
947,0.001032064
948,0.001024297
949,0.001020409
950,0.001018455
951,0.001017468
952,0.001016964
953,0.001016684
954,0.00101654
955,0.001016457
956,0.001517973
957,0.001267616
958,0.00114215
959,0.001079298
960,0.00205166
961,0.00103407
962,0.001024112
963,0.001020136
964,0.001018136
965,0.001017123
966,0.001016604
