generation,ave_CoopeRate
0,0.500018363
1,0.414063655
2,0.351325946
3,0.293582698
4,0.240041053
5,0.192719829
6,0.152609499
7,0.120251086
8,0.095340036
9,0.076906041
10,0.063785383
11,0.05453807
12,0.048318954
13,0.043459734
14,0.039928525
15,0.037308142
16,0.035324679
17,0.033797443
18,0.032605596
19,0.031666672
20,0.030923008
21,0.030333228
22,0.030907328
23,0.030465488
24,0.029673689
25,0.029224174
26,0.028948791
27,0.028780515
28,0.028683709
29,0.028638895
30,0.028640917
31,0.028674276
32,0.028733561
33,0.028814905
34,0.028915337
35,0.029032475
36,0.029164345
37,0.030085278
38,0.029575835
39,0.029632239
40,0.029788987
41,0.029968857
42,0.03088875
43,0.030479994
44,0.030567423
45,0.030752709
46,0.031801295
47,0.031601947
48,0.031596363
49,0.031696095
50,0.031853473
51,0.032042667
52,0.032249617
53,0.032466622
54,0.032689413
55,0.03291558
56,0.033143717
57,0.033372965
58,0.033602764
59,0.033832721
60,0.034062535
61,0.034291959
62,0.03452078
63,0.034748804
64,0.03497585
65,0.035201745
66,0.035426324
67,0.035649424
68,0.035870884
69,0.036090544
70,0.036308245
71,0.036523823
72,0.036737116
73,0.036947956
74,0.03715617
75,0.037361582
76,0.037564009
77,0.037763262
78,0.037959147
79,0.038151461
80,0.038339993
81,0.038524527
82,0.039203791
83,0.038985127
84,0.039051429
85,0.039188988
86,0.039341402
87,0.039493666
88,0.039641645
89,0.039784052
90,0.040506155
91,0.040548108
92,0.04059023
93,0.041438458
94,0.040791362
95,0.040680068
96,0.041352665
97,0.040779142
98,0.040702405
99,0.040702784
100,0.04071125
101,0.040716108
102,0.040715063
103,0.040707394
104,0.040692667
105,0.040670528
106,0.040640662
107,0.040602788
108,0.040556657
109,0.040502049
110,0.040438775
111,0.040366676
112,0.041009397
113,0.040244702
114,0.040046042
115,0.039922028
116,0.039801055
117,0.040515403
118,0.03965793
119,0.039363484
120,0.039176587
121,0.039004612
122,0.038828857
123,0.03864565
124,0.038454379
125,0.038255072
126,0.038384046
127,0.038160169
128,0.037928163
129,0.037688289
130,0.038137893
131,0.03728072
132,0.036924526
133,0.036641359
134,0.036364395
135,0.036083501
136,0.035797401
137,0.035506207
138,0.035210249
139,0.034909892
140,0.034663474
141,0.034917339
142,0.035386934
143,0.034593621
144,0.033945935
145,0.03348449
146,0.033082747
147,0.032709853
148,0.032354642
149,0.032011442
150,0.031676832
151,0.031348598
152,0.031025319
153,0.030706057
154,0.030390145
155,0.030077148
156,0.029766797
157,0.029458939
158,0.029153509
159,0.028850501
160,0.028549952
161,0.028251932
162,0.027956529
163,0.027663844
164,0.027446709
165,0.027156109
166,0.026868692
167,0.026584557
168,0.026303808
169,0.026026541
170,0.025752848
171,0.025482813
172,0.025216513
173,0.024954018
174,0.02469539
175,0.024440683
176,0.024189945
177,0.023943215
178,0.023700527
179,0.023461906
180,0.023227372
181,0.022996938
182,0.022770612
183,0.023112601
184,0.022578415
185,0.022215001
186,0.021934279
187,0.021694702
188,0.021476674
189,0.021820544
190,0.022423659
191,0.021395137
192,0.020999085
193,0.02073006
194,0.020494232
195,0.020273368
196,0.020063258
197,0.019862391
198,0.019669852
199,0.019484922
200,0.019306987
201,0.019135515
202,0.018970039
203,0.018810152
204,0.018655491
205,0.01850574
206,0.018360614
207,0.018219864
208,0.018083262
209,0.017950608
210,0.017821719
211,0.017696429
212,0.017574588
213,0.017456058
214,0.017340712
215,0.017228434
216,0.017119114
217,0.017012651
218,0.01690895
219,0.017352417
220,0.017160694
221,0.016984909
222,0.016823033
223,0.016673327
224,0.0165343
225,0.016404668
226,0.016283327
227,0.016169328
228,0.016061852
229,0.015960194
230,0.015863742
231,0.015771969
232,0.015684417
233,0.015600691
234,0.015520445
235,0.015443377
236,0.015369227
237,0.015297762
238,0.015228782
239,0.016042539
240,0.015371922
241,0.015101111
