generation,ave_CoopeRate
0,0.500017961
1,0.408886829
2,0.34143583
3,0.279431291
4,0.222151595
5,0.171979184
6,0.1317559
7,0.101067158
8,0.07847362
9,0.062152808
10,0.050404752
11,0.041866045
12,0.035537338
13,0.030741925
14,0.027012874
15,0.024036283
16,0.021607196
17,0.01958847
18,0.017885496
19,0.016430879
20,0.015175142
21,0.014081008
22,0.013119796
23,0.012333397
24,0.011578362
25,0.010901725
26,0.01029193
27,0.009739633
28,0.009237185
29,0.008778277
30,0.008357677
31,0.007971012
32,0.007614604
33,0.007285336
34,0.006980546
35,0.006697948
36,0.006435559
37,0.006191651
38,0.005964705
39,0.006357672
40,0.005863408
41,0.005528396
42,0.00527929
43,0.005096324
44,0.004927998
45,0.00477962
46,0.00464564
47,0.004522952
48,0.004409713
49,0.004304753
50,0.004207261
51,0.004116627
52,0.004032359
53,0.003954038
54,0.003881294
55,0.003813791
56,0.003751224
57,0.00369331
58,0.003639787
59,0.003590411
60,0.003544956
61,0.003503211
62,0.003464978
63,0.003430075
64,0.003398331
65,0.003369586
66,0.003343692
67,0.003320511
68,0.003299914
69,0.003281783
70,0.003266006
71,0.003252481
72,0.003238329
73,0.003228959
74,0.003221602
75,0.003216154
76,0.003212546
77,0.003207539
78,0.00320739
79,0.003208934
80,0.003212095
81,0.003216831
82,0.003223104
83,0.003231626
84,0.003240927
85,0.003251703
86,0.0032639
87,0.003277502
88,0.003292492
89,0.003308862
90,0.003326604
91,0.003345713
92,0.003381006
93,0.003403118
94,0.003426642
95,0.003451552
96,0.003477863
97,0.003505591
98,0.003534758
99,0.003565388
100,0.003597508
101,0.003631151
102,0.003666351
103,0.003703147
104,0.003741584
105,0.003781707
106,0.003823569
107,0.003867227
108,0.003912741
109,0.003960177
110,0.004009607
111,0.004061109
112,0.004114766
113,0.004170667
114,0.004228909
115,0.004289597
116,0.004352841
117,0.004418763
118,0.004487492
119,0.004559167
120,0.004633939
121,0.004711967
122,0.004793427
123,0.004878505
124,0.004967404
125,0.005060342
126,0.005157554
127,0.005259295
128,0.00536584
129,0.005477489
130,0.005594565
131,0.005717421
132,0.005846438
133,0.006153594
134,0.00645276
135,0.006558243
136,0.007396765
137,0.007138108
138,0.007107535
139,0.007188867
140,0.007328942
141,0.007503623
142,0.007702201
143,0.00792022
144,0.008156192
145,0.008410098
146,0.008682611
147,0.009582933
148,0.009608648
149,0.009790534
150,0.010068233
151,0.010411061
152,0.01080407
153,0.011243744
154,0.011721156
155,0.013056862
156,0.012872075
157,0.014485473
158,0.014401716
159,0.01490408
160,0.015636201
161,0.016497416
162,0.017464768
163,0.018540579
164,0.019736831
165,0.021070771
166,0.022564081
167,0.024243321
168,0.026140998
169,0.028297132
170,0.030741647
171,0.033570243
172,0.036850351
173,0.040679738
174,0.045179352
175,0.050514305
176,0.056903131
177,0.064639524
178,0.074124825
179,0.085917606
180,0.101533492
181,0.120784366
182,0.145411845
183,0.178782575
184,0.224772825
185,0.289594705
186,0.38277448
187,0.517171798
188,0.701331616
189,0.812005409
190,0.875443334
191,0.91372269
192,0.938656808
193,0.955808515
194,0.967853766
195,0.976308423
196,0.982193528
197,0.986253471
198,0.989034894
199,0.990932007
200,0.991726414
201,0.992846428
202,0.993667542
