0.0005,0.37403,0.043868,0.37452,0.00050262,0.37394,0.18838,0.37473,0.0005,0.37403,0.043876,0.37452,0.00050262,0.37394,0.20396,0.37475,0.1204,0.41937,0.065331,0.43688,0.18143,0.39009,0.065366,0.43706,0.12042,0.41936,0.065331,0.43688,0.18151,0.39005,0.065366,0.43706,0.00075118,0.51522,0.27551,0.47431,0.00087687,0.49841,0.14173,0.45809,0.00075137,0.5152,0.31274,0.48359,0.00087687,0.49841,0.14174,0.45808,0.27143,0.49537,0.26901,0.5785,0.22072,0.50313,0.26812,0.56166,0.28107,0.49142,0.26902,0.57854,0.22075,0.50311,0.26812,0.56166,0.0005001,0.56016,0.11812,0.56042,0.000503,0.55942,0.25066,0.4215,0.00050038,0.56016,0.11833,0.56042,0.00050356,0.55942,0.26312,0.43708,0.12046,0.62142,0.25093,0.62264,0.18167,0.43675,0.36279,0.62301,0.12052,0.62142,0.251,0.62264,0.18179,0.43694,0.36279,0.62301,0.001084,0.62329,0.41869,0.53069,0.0034764,0.68575,0.48746,0.64479,0.0011509,0.63223,0.42623,0.54936,0.0034767,0.68575,0.48747,0.6448,0.3582,0.55551,0.6269,0.68648,0.46331,0.7067,0.64919,0.74863,0.36541,0.57258,0.63039,0.69538,0.46332,0.70671,0.6492,0.74863,0.0005,0.37413,0.043869,0.37461,0.00050262,0.37403,0.18838,0.37476,0.0005,0.37413,0.043877,0.37461,0.00050262,0.37403,0.20396,0.37477,0.1204,0.41945,0.065333,0.43697,0.18143,0.39011,0.065367,0.43716,0.12042,0.41943,0.065333,0.43697,0.18151,0.39007,0.065367,0.43716,0.0007512,0.51529,0.27552,0.47434,0.00087697,0.4985,0.14175,0.45818,0.00075139,0.51528,0.31275,0.48361,0.00087697,0.4985,0.14176,0.45817,0.27144,0.49541,0.26904,0.57857,0.22073,0.5032,0.26815,0.56175,0.28107,0.49145,0.26905,0.57861,0.22077,0.50318,0.26815,0.56175,0.00050013,0.56053,0.13674,0.56079,0.00050312,0.55979,0.26237,0.42159,0.0005005,0.56053,0.13701,0.56079,0.00050387,0.55979,0.28184,0.4372,0.12047,0.62197,0.27764,0.62301,0.18171,0.43684,0.43712,0.62338,0.12056,0.62197,0.27773,0.62301,0.18191,0.43703,0.43712,0.62338,0.001188,0.62345,0.43744,0.53078,0.25061,0.68613,0.56228,0.64516,0.0013751,0.63242,0.45619,0.54951,0.25078,0.68613,0.5623,0.64517,0.37475,0.55563,0.6616,0.68663,0.60321,0.70726,0.72402,0.749,0.39558,0.57274,0.67053,0.69557,0.60323,0.70726,0.72402,0.749,0.00053365
-0.12405,0.2495,0.068942,0.25847,-0.026417,0.2495,0.24784,0.31594,-0.08934,0.24963,0.12538,0.26433,0.0080905,0.24963,0.30016,0.34875,-0.016881,0.27393,0.070718,0.26437,0.20638,0.29332,0.18178,0.26438,0.097031,0.28972,0.13976,0.2672,0.28218,0.31026,0.23671,0.26722,-0.12328,0.24967,0.29816,0.37129,0.1655,0.24975,0.28492,0.31208,-0.088424,0.24996,0.37104,0.42858,0.20003,0.25,0.31929,0.32065,0.18449,0.33807,0.31848,0.36173,0.25697,0.31454,0.40649,0.36139,0.30184,0.37464,0.37249,0.38103,0.29164,0.34431,0.42954,0.38038,-0.12389,0.28229,0.4061,0.32236,-0.026062,0.28231,0.34516,0.38527,-0.089037,0.34682,0.41884,0.37045,0.0088365,0.34677,0.38826,0.39895,0.0052982,0.31236,0.38627,0.38195,0.21384,0.32416,0.49832,0.50212,0.07531,0.36014,0.45467,0.41671,0.27579,0.34032,0.55299,0.50356,-0.12207,0.41363,0.45257,0.51603,0.4526,0.4992,0.60269,0.59373,0.0091156,0.47118,0.5115,0.53266,0.48713,0.52687,0.63716,0.596,0.32409,0.47097,0.65147,0.64995,0.5298,0.58945,0.72498,0.68151,0.41406,0.49742,0.69485,0.65746,0.56441,0.59467,0.74797,0.68246,-0.124,0.41543,0.0691,0.4123,-0.026365,0.41538,0.24793,0.41444,-0.089317,0.41538,0.12551,0.41121,0.0081137,0.41532,0.30021,0.41441,-0.007663,0.42874,0.076141,0.44356,0.21171,0.40129,0.18535,0.4437,0.097032,0.42032,0.13987,0.44376,0.28218,0.39536,0.23682,0.4439,-0.12319,0.53928,0.29828,0.499,0.16556,0.52555,0.28508,0.48528,-0.088364,0.53924,0.37111,0.51617,0.20006,0.5255,0.31942,0.48542,0.20178,0.49292,0.32358,0.56814,0.26194,0.50189,0.40891,0.55434,0.30186,0.48699,0.37264,0.56832,0.29164,0.49458,0.42965,0.55448,-0.12383,0.60834,0.4071,0.60392,-0.02595,0.6076,0.34545,0.46297,-0.088954,0.60844,0.41981,0.60512,0.0090378,0.60771,0.3886,0.48004,0.014524,0.63072,0.39253,0.63627,0.21924,0.44376,0.50272,0.63726,0.075377,0.63192,0.45561,0.63629,0.27598,0.44548,0.55394,0.63727,-0.12168,0.65765,0.45289,0.56525,0.64309,0.72053,0.6037,0.67964,0.0099363,0.6667,0.51193,0.58402,0.67759,0.72054,0.63813,0.67967,0.36173,0.55556,0.65689,0.68668,0.67726,0.70727,0.72824,0.74904,0.45089,0.57275,0.69541,0.69561,0.70692,0.70729,0.74892,0.74904,0.16654
-0.013956,0.33295,0.0019866,0.36705,-0.012815,0.33264,0.001996,0.36679,0.0025833,0.36053,0.081127,0.35276,0.037718,0.36024,0.12913,0.29691,-0.013276,0.37485,0.0027299,0.4089,0.046141,0.32149,0.0027375,0.40877,0.010886,0.37262,0.0027339,0.40893,0.10903,0.30411,0.0027415,0.40881,-0.013643,0.50607,0.002735,0.50781,0.12776,0.49025,0.0031069,0.49111,0.010053,0.5336,0.17856,0.40401,0.1939,0.51791,0.16907,0.43632,0.027058,0.48689,0.0032932,0.54971,0.041644,0.53192,0.0034793,0.53295,0.10179,0.37686,0.0032992,0.54971,0.099879,0.4779,0.003484,0.53298,-0.013955,0.51966,0.105,0.53976,-0.01281,0.51757,0.185,0.3575,0.0026351,0.54724,0.23032,0.58113,0.037761,0.54517,0.35117,0.58064,0.010889,0.55918,0.078373,0.59528,0.13254,0.351,0.07851,0.59393,-0.012366,0.56176,0.078951,0.59531,0.12155,0.39682,0.079222,0.59397,-0.013238,0.61458,0.38244,0.5026,0.25421,0.67846,0.47399,0.62406,0.011205,0.65125,0.58088,0.65304,0.32019,0.70613,0.61528,0.70667,0.19766,0.47535,0.25245,0.65775,0.4427,0.66542,0.31569,0.72042,0.39723,0.59079,0.26033,0.6668,0.53074,0.72057,0.31594,0.72045,-0.013956,0.33306,0.0019897,0.36716,-0.012814,0.33275,0.0019991,0.3669,0.0044308,0.36066,0.08312,0.35293,0.041973,0.36037,0.13332,0.29708,0.015555,0.42315,0.033155,0.45759,0.11767,0.36963,0.03332,0.45775,0.043047,0.42098,0.036383,0.45767,0.18549,0.35232,0.036561,0.45782,-0.013643,0.50617,0.0029853,0.5079,0.1278,0.49036,0.0033553,0.49123,0.014011,0.53371,0.19827,0.4042,0.20132,0.51805,0.19327,0.43651,0.068524,0.53526,0.1703,0.5988,0.13011,0.58024,0.16961,0.58201,0.16656,0.42535,0.17748,0.59891,0.20426,0.52632,0.1768,0.58209,-0.013955,0.52005,0.12384,0.54017,-0.012809,0.51796,0.21777,0.35774,0.0044885,0.54766,0.25989,0.58155,0.04202,0.54558,0.42976,0.58105,0.052275,0.6079,0.3052,0.644,0.22876,0.39936,0.46438,0.64375,0.036163,0.6105,0.31292,0.64408,0.24227,0.44523,0.47181,0.64383,-0.013133,0.61476,0.41694,0.50278,0.56101,0.67885,0.55941,0.6245,0.015401,0.65147,0.62552,0.65327,0.63448,0.70655,0.69779,0.70709,0.32188,0.52402,0.6778,0.70694,0.66806,0.7142,0.74048,0.76951,0.53946,0.63947,0.69969,0.71602,0.75302,0.76933,0.75336,0.76958,0.0031973
-0.12426,0.2239,0.035593,0.24975,-0.050457,0.22412,0.13231,0.24975,-0.062152,0.22351,0.1443,0.24995,0.011462,0.224,0.22924,0.2503,-0.12392,0.22429,0.035905,0.25012,0.069787,0.23073,0.13309,0.25013,-0.030728,0.23134,0.098256,0.2505,0.18748,0.24785,0.19491,0.2505,-0.12352,0.22403,0.074644,0.25008,0.16523,0.30247,0.32412,0.25025,-0.061177,0.22384,0.24051,0.29449,0.22725,0.32362,0.3382,0.29206,-0.02153,0.21756,0.075002,0.2504,0.16538,0.25014,0.32473,0.2505,0.14649,0.23689,0.13755,0.25093,0.17408,0.28853,0.38653,0.251,-0.12417,0.25648,0.39276,0.30842,-0.050086,0.25634,0.28823,0.32088,-0.061861,0.32131,0.41398,0.39581,0.012136,0.32118,0.51111,0.48204,-0.092799,0.26427,0.35248,0.30916,0.15601,0.27247,0.44733,0.30928,-0.060834,0.32198,0.4142,0.36281,0.22754,0.31253,0.50888,0.3629,-0.12236,0.38666,0.41353,0.48437,0.45316,0.60859,0.58904,0.5797,0.01252,0.4473,0.65221,0.62333,0.51518,0.60901,0.70605,0.64864,0.19109,0.36355,0.43647,0.45821,0.47064,0.56768,0.64373,0.54149,0.46046,0.52981,0.53645,0.50138,0.58761,0.64217,0.70535,0.55819,-0.12419,0.37521,0.035762,0.40157,-0.050395,0.3749,0.13247,0.40138,-0.06209,0.37482,0.14452,0.35142,0.011524,0.37459,0.2295,0.30235,-0.099098,0.43754,0.061436,0.46409,0.13129,0.39637,0.18181,0.46421,0.031105,0.42858,0.16096,0.46436,0.24915,0.36124,0.25796,0.46448,-0.12343,0.52344,0.075065,0.52502,0.16529,0.51076,0.32429,0.51134,-0.061091,0.52319,0.25887,0.3987,0.22731,0.51052,0.33848,0.42541,0.014135,0.53885,0.20837,0.5884,0.24132,0.57284,0.38818,0.57463,0.22672,0.41781,0.34502,0.58862,0.23611,0.519,0.44999,0.57482,-0.12411,0.56834,0.39382,0.57633,-0.049965,0.56609,0.28882,0.39211,-0.061739,0.56877,0.41499,0.59495,0.012377,0.56645,0.51212,0.59494,-0.057202,0.62213,0.41575,0.65709,0.24196,0.40995,0.52726,0.65746,0.0014175,0.63119,0.47733,0.65715,0.32128,0.46647,0.5747,0.65752,-0.12197,0.64203,0.43204,0.53029,0.64355,0.70639,0.59015,0.65199,0.013371,0.65134,0.65297,0.65343,0.70558,0.70659,0.70706,0.70713,0.31232,0.52394,0.67133,0.70696,0.68925,0.71421,0.74468,0.76953,0.5775,0.63947,0.71589,0.71603,0.76928,0.76934,0.76953,0.76959,0.1946
0.00049929,0.30437,0.044175,0.32201,0.00087388,0.31003,0.11684,0.2905,0.0004993,0.30442,0.04428,0.32775,0.00087471,0.31005,0.1445,0.27502,0.12008,0.3663,0.10187,0.36715,0.15977,0.3326,0.13677,0.34937,0.12013,0.372,0.10193,0.36723,0.18044,0.32893,0.15114,0.34954,0.00058425,0.38778,0.053758,0.37799,0.00050436,0.38803,0.044679,0.38501,0.00058479,0.38766,0.16093,0.33847,0.00050436,0.38802,0.044761,0.3839,0.13908,0.41923,0.06625,0.45048,0.12087,0.42994,0.066125,0.45072,0.17443,0.38988,0.066263,0.45073,0.12095,0.42876,0.066129,0.45081,0.00049939,0.48932,0.33969,0.51359,0.001158,0.36684,0.22863,0.32168,0.00049967,0.48932,0.33959,0.50788,0.0015209,0.40085,0.27027,0.37553,0.12016,0.5729,0.39802,0.55259,0.20974,0.36862,0.3667,0.40622,0.12023,0.56721,0.39808,0.55255,0.2425,0.40801,0.39567,0.44014,0.00080528,0.46078,0.21292,0.39048,0.00078696,0.57372,0.11946,0.56947,0.0016935,0.5745,0.3511,0.56468,0.00078892,0.57382,0.12024,0.57066,0.23383,0.44636,0.32085,0.52373,0.18975,0.63072,0.28922,0.63641,0.33155,0.62585,0.40083,0.6371,0.19001,0.6319,0.2895,0.63643,0.00049929,0.30447,0.044177,0.3221,0.00087391,0.31009,0.11684,0.29055,0.0004993,0.30451,0.044281,0.32784,0.00087475,0.3101,0.14451,0.27505,0.12008,0.36637,0.10187,0.36724,0.15978,0.33264,0.13679,0.34942,0.12013,0.37207,0.10193,0.36732,0.18045,0.32895,0.15116,0.3496,0.00063607,0.45659,0.10192,0.42784,0.00060922,0.45718,0.098736,0.44125,0.00063672,0.45635,0.21247,0.37296,0.00060931,0.4571,0.10305,0.4304,0.15256,0.4691,0.18339,0.51922,0.13614,0.486,0.18335,0.51981,0.19171,0.42436,0.2031,0.51947,0.13859,0.47507,0.20302,0.51993,0.00049942,0.48969,0.41407,0.51396,0.0012278,0.36694,0.24735,0.32177,0.0004998,0.48969,0.41397,0.50825,0.0018676,0.401,0.30427,0.3757,0.12017,0.57345,0.4719,0.55296,0.21687,0.3687,0.38872,0.40631,0.12026,0.56776,0.47197,0.55292,0.26816,0.40817,0.42687,0.44028,0.0011985,0.5298,0.3456,0.42527,0.24983,0.64414,0.53748,0.617,0.094953,0.64393,0.5404,0.61513,0.2511,0.64443,0.55403,0.62807,0.31842,0.48113,0.56777,0.59279,0.58202,0.67904,0.68192,0.70688,0.57137,0.6766,0.68153,0.70646,0.60275,0.69012,0.68206,0.70696,0.00083822
-0.12406,0.2495,0.069149,0.25824,0.06808,0.2495,0.20032,0.25837,-0.08945,0.24962,0.12558,0.26407,0.095032,0.24963,0.2386,0.2642,-0.017032,0.27364,0.11624,0.27753,0.16621,0.27395,0.22647,0.26429,0.09628,0.28922,0.13965,0.28005,0.25582,0.28976,0.25557,0.26709,-0.1236,0.2495,0.082105,0.2585,0.0012863,0.2495,0.16901,0.25871,-0.088755,0.24963,0.20904,0.30553,0.03578,0.24963,0.20899,0.26474,0.047662,0.27651,0.08574,0.26461,0.083646,0.27413,0.19534,0.26459,0.22678,0.30313,0.14161,0.26754,0.18087,0.29004,0.26399,0.26751,-0.1239,0.28159,0.40741,0.49415,0.11454,0.28219,0.29143,0.3222,-0.089188,0.3461,0.41987,0.48891,0.1789,0.34675,0.37186,0.37035,0.0051319,0.31139,0.43288,0.5126,0.2387,0.31232,0.38899,0.38162,0.074522,0.35916,0.4556,0.51374,0.30929,0.36015,0.43976,0.4165,-0.12266,0.30533,0.2591,0.34732,0.13139,0.28275,0.48915,0.32313,-0.085607,0.44298,0.43388,0.4908,0.16641,0.34727,0.51807,0.37119,0.1845,0.35203,0.32223,0.42392,0.25222,0.34205,0.55592,0.39549,0.32149,0.48578,0.45817,0.51631,0.28176,0.38438,0.57888,0.42984,-0.12401,0.35986,0.069306,0.36829,0.068125,0.33849,0.20042,0.32326,-0.089427,0.35986,0.12571,0.37359,0.095049,0.33844,0.23864,0.29948,-0.00784,0.38423,0.11866,0.38775,0.17309,0.338,0.2293,0.35148,0.09628,0.38235,0.13976,0.38793,0.25582,0.32818,0.25564,0.3516,-0.12348,0.48395,0.15212,0.4553,0.1246,0.48439,0.26827,0.46837,-0.088608,0.48371,0.27089,0.40561,0.15894,0.48427,0.2919,0.4577,0.069373,0.46912,0.21256,0.51214,0.19176,0.48481,0.32436,0.51258,0.2475,0.42269,0.3056,0.51252,0.26341,0.46667,0.3878,0.51288,-0.12384,0.55134,0.40841,0.56678,0.12422,0.39314,0.29171,0.34789,-0.089105,0.55132,0.42084,0.56132,0.21293,0.42726,0.37231,0.40181,0.014337,0.59143,0.43612,0.58047,0.2545,0.36877,0.39109,0.40636,0.074589,0.58597,0.45655,0.58043,0.34279,0.4083,0.44023,0.44031,-0.12166,0.564,0.36295,0.45968,0.60142,0.67855,0.57579,0.65142,0.22635,0.67839,0.5956,0.64957,0.63641,0.67889,0.62122,0.66251,0.3054,0.48109,0.57191,0.59284,0.64913,0.67907,0.68618,0.70692,0.63791,0.67664,0.70632,0.7065,0.68982,0.69015,0.70688,0.707,0.20085
-0.007112,0.23502,0.001993,0.29814,0.072342,0.28698,0.0030958,0.30676,0.003966,0.24421,0.081336,0.30655,0.09869,0.29933,0.14129,0.276,-0.006579,0.25635,0.0027346,0.33973,0.097464,0.27953,0.0034696,0.33654,0.00734,0.25797,0.0027386,0.33988,0.15154,0.26551,0.0034773,0.33666,0.012343,0.33188,0.0022384,0.38076,-0.012209,0.35507,0.0019996,0.38118,0.023463,0.34925,0.12179,0.30354,0.0042446,0.38244,0.081794,0.36241,0.023548,0.31056,0.0028983,0.42247,-0.011005,0.39666,0.0027376,0.42273,0.061844,0.22454,0.0029049,0.42237,0.013259,0.38802,0.0027417,0.42277,-0.0070563,0.42047,0.32652,0.49337,0.098789,0.34392,0.21577,0.30467,0.0095346,0.42979,0.36549,0.51172,0.12968,0.39067,0.37474,0.41634,0.0073413,0.44329,0.18956,0.52588,0.19665,0.31244,0.14021,0.39349,-0.00565,0.44187,0.18957,0.52583,0.24612,0.36493,0.17227,0.42755,0.012735,0.40485,0.19961,0.36969,-0.010306,0.54146,0.10676,0.54898,0.04104,0.53752,0.36811,0.59544,0.055146,0.56912,0.25664,0.59501,0.11759,0.32738,0.098772,0.4955,0.17352,0.57412,0.078999,0.60866,0.20544,0.5518,0.19088,0.60944,0.15013,0.58313,0.079712,0.60878,-0.0071119,0.23512,0.0019958,0.29825,0.07235,0.28705,0.003181,0.30683,0.0052033,0.24431,0.083335,0.3067,0.10056,0.29941,0.14814,0.2761,0.0032828,0.2858,0.033035,0.38798,0.11575,0.31053,0.071355,0.37088,0.028547,0.28748,0.036278,0.38821,0.1817,0.29655,0.085003,0.37118,0.012388,0.43053,0.0025993,0.44949,0.06594,0.44945,0.0025185,0.45027,0.024807,0.44746,0.14119,0.3381,0.10567,0.47672,0.11,0.40877,0.035722,0.48175,0.11533,0.53968,0.034806,0.53898,0.1153,0.54027,0.099089,0.34097,0.13931,0.53993,0.080034,0.49832,0.1392,0.54043,-0.0070561,0.42085,0.40121,0.49377,0.098984,0.34402,0.23807,0.30479,0.011389,0.43017,0.44701,0.51214,0.13392,0.39083,0.41092,0.41651,0.034947,0.47315,0.48951,0.57432,0.26238,0.34363,0.40516,0.42793,0.040467,0.47177,0.50234,0.57427,0.34526,0.39623,0.45123,0.46197,0.027849,0.50368,0.33222,0.40446,0.51973,0.63723,0.5329,0.59652,0.18789,0.63727,0.65542,0.66475,0.59362,0.66525,0.65625,0.6655,0.2773,0.44486,0.58402,0.61311,0.64248,0.68597,0.69839,0.7274,0.68718,0.72545,0.7109,0.7271,0.71125,0.72747,0.71143,0.7276,0.003649
-0.12425,0.1762,0.035837,0.24975,0.060338,0.22418,0.1856,0.24975,-0.10344,0.17134,0.14437,0.2499,0.088804,0.22391,0.24274,0.25007,-0.12398,0.17651,0.036147,0.25012,0.11122,0.22463,0.1859,0.25012,-0.078316,0.16823,0.098271,0.25049,0.18504,0.2319,0.23113,0.2505,-0.1048,0.19736,0.036132,0.24975,-0.023172,0.22445,0.16015,0.24976,-0.069234,0.19697,0.18071,0.25003,0.038539,0.22432,0.22789,0.25039,-0.042375,0.17716,0.036505,0.25012,-0.022313,0.22503,0.16046,0.25013,0.067403,0.15876,0.098963,0.2505,0.046607,0.23262,0.22234,0.2505,-0.12415,0.208,0.39446,0.48031,0.10701,0.25678,0.27793,0.30828,-0.10315,0.26541,0.41521,0.48087,0.17276,0.32153,0.41599,0.39564,-0.10313,0.20046,0.35406,0.45609,0.20202,0.26457,0.33662,0.309,-0.098207,0.2733,0.41533,0.45647,0.27053,0.32222,0.41563,0.36269,-0.10384,0.25288,0.24582,0.33326,0.10754,0.2581,0.47567,0.30936,-0.065915,0.39115,0.41743,0.48308,0.16959,0.32282,0.53766,0.39667,0.09193,0.22932,0.24157,0.32213,0.18949,0.33,0.47606,0.30962,0.20103,0.38484,0.41714,0.45792,0.24428,0.36194,0.53759,0.36332,-0.12423,0.26676,0.036006,0.34647,0.060366,0.30189,0.18573,0.32752,-0.10341,0.26212,0.14459,0.31448,0.088833,0.3013,0.2429,0.27459,-0.11508,0.30412,0.061594,0.40848,0.12727,0.31745,0.20802,0.37303,-0.041389,0.29561,0.16057,0.40879,0.22356,0.29496,0.27704,0.37327,-0.10473,0.44185,0.03667,0.46994,0.1242,0.46985,0.28365,0.47054,-0.069095,0.44049,0.20173,0.33655,0.18602,0.46954,0.31069,0.39799,-0.030949,0.49016,0.12413,0.53254,0.14933,0.5318,0.30949,0.53298,0.17129,0.33922,0.28519,0.53291,0.20781,0.49109,0.40841,0.53329,-0.12413,0.45839,0.39551,0.53944,0.11668,0.35636,0.27827,0.32312,-0.10307,0.45448,0.41622,0.53955,0.20684,0.3908,0.4165,0.41653,-0.078254,0.48765,0.45387,0.60167,0.26091,0.34362,0.40652,0.42796,-0.060844,0.49598,0.47828,0.60161,0.35273,0.39625,0.46193,0.46199,-0.086701,0.52161,0.34944,0.43185,0.6022,0.66455,0.56228,0.62389,0.22757,0.63729,0.66461,0.66479,0.66428,0.66529,0.66548,0.66554,0.26298,0.4448,0.58815,0.61313,0.66108,0.68598,0.70261,0.72742,0.72365,0.72546,0.72698,0.72711,0.72742,0.72748,0.72755,0.72761,0.2223
0.0005,0.24286,0.060078,0.27101,0.00050262,0.24319,0.19931,0.34012,0.0005,0.24286,0.060086,0.27101,0.00050262,0.24319,0.21421,0.34877,0.1204,0.31899,0.10573,0.33317,0.18142,0.35709,0.13117,0.33379,0.12042,0.31901,0.10574,0.33317,0.18151,0.35714,0.13123,0.33379,0.00075101,0.40533,0.32274,0.43272,0.00087607,0.36666,0.25473,0.3543,0.00075119,0.40535,0.35998,0.4575,0.00087607,0.36666,0.25479,0.35429,0.27138,0.44937,0.45202,0.50304,0.2204,0.4022,0.41598,0.45788,0.281,0.45565,0.45803,0.50309,0.22044,0.40222,0.41602,0.45788,0.00050011,0.38396,0.044178,0.37963,0.00050283,0.38384,0.20424,0.38141,0.00050011,0.38407,0.044173,0.37974,0.00050283,0.38401,0.1887,0.38024,0.12044,0.43036,0.066395,0.44663,0.18156,0.39672,0.066443,0.44693,0.12043,0.43048,0.066399,0.44674,0.18148,0.40136,0.066439,0.44692,0.00085302,0.50565,0.33221,0.47524,0.0013488,0.47853,0.18233,0.45153,0.00079095,0.49197,0.29501,0.4581,0.0013494,0.47846,0.18234,0.45148,0.30681,0.49392,0.32206,0.56883,0.26945,0.50253,0.31998,0.54146,0.29102,0.48644,0.32079,0.5551,0.26947,0.5025,0.31998,0.54139,0.0005,0.24287,0.061922,0.27106,0.00050262,0.2432,0.20055,0.34013,0.0005,0.24287,0.06193,0.27106,0.00050262,0.2432,0.21538,0.34878,0.1204,0.31899,0.10852,0.33321,0.18142,0.3571,0.13861,0.33383,0.12042,0.31902,0.10854,0.33321,0.18151,0.35715,0.13868,0.33383,0.00075102,0.40536,0.32463,0.43274,0.00087616,0.36668,0.26216,0.35434,0.00075121,0.40538,0.36187,0.45751,0.00087616,0.36668,0.26223,0.35433,0.27138,0.44938,0.46015,0.50309,0.22042,0.4022,0.42349,0.45792,0.28101,0.45566,0.46716,0.50314,0.22045,0.40222,0.42354,0.45792,0.0005002,0.47356,0.11106,0.46909,0.00050319,0.47312,0.24628,0.40392,0.00050083,0.47399,0.15142,0.46953,0.00050463,0.47377,0.27154,0.42468,0.12047,0.53053,0.21888,0.536,0.1817,0.41924,0.33406,0.53642,0.12062,0.53123,0.26076,0.53643,0.18203,0.44105,0.33441,0.53666,0.001129,0.55764,0.40624,0.49782,0.15628,0.56863,0.46311,0.5413,0.0015314,0.56254,0.41305,0.5046,0.21781,0.56866,0.46316,0.54135,0.35827,0.5227,0.5957,0.62075,0.50765,0.60342,0.60636,0.63132,0.38448,0.54152,0.6005,0.62553,0.50794,0.60357,0.60639,0.63135,0.00058022
-0.12405,0.24913,0.095977,0.25831,-0.026481,0.24913,0.25699,0.32321,-0.08934,0.24925,0.15242,0.2641,0.0080266,0.24926,0.30704,0.34866,-0.016881,0.27362,0.097666,0.26952,0.20635,0.29312,0.20931,0.27012,0.097031,0.28944,0.16667,0.27127,0.28215,0.31009,0.26421,0.27184,-0.12328,0.2493,0.35077,0.41816,0.16478,0.2495,0.3125,0.35937,-0.088424,0.24959,0.41395,0.45723,0.19931,0.24975,0.34692,0.36099,0.18448,0.33784,0.46753,0.48042,0.25633,0.31417,0.43452,0.44823,0.30181,0.3744,0.50233,0.48754,0.291,0.34375,0.4575,0.44931,-0.12389,0.27481,0.11883,0.28025,-0.0046427,0.27488,0.2837,0.3614,-0.089092,0.27528,0.13184,0.27871,0.029927,0.27528,0.2987,0.33384,0.0052636,0.29563,0.099438,0.28993,0.22443,0.31919,0.23165,0.29065,0.075219,0.29763,0.16802,0.29236,0.289,0.31474,0.28622,0.29246,-0.12266,0.34025,0.36681,0.44642,0.15345,0.3094,0.31338,0.35631,-0.0057225,0.31376,0.37057,0.39886,0.18798,0.33351,0.34774,0.35913,0.2621,0.41918,0.44397,0.47833,0.25801,0.38797,0.42166,0.42351,0.32207,0.39483,0.44951,0.42466,0.29263,0.39401,0.44452,0.4242,-0.124,0.31867,0.096214,0.31607,-0.026429,0.31886,0.2571,0.38281,-0.089317,0.3187,0.15263,0.31498,0.0080498,0.31889,0.3071,0.39016,-0.0076631,0.3497,0.10317,0.34723,0.21168,0.36995,0.21296,0.34761,0.097032,0.35338,0.16686,0.3473,0.28215,0.37108,0.26439,0.34767,-0.12319,0.45449,0.35093,0.46714,0.16483,0.42826,0.31274,0.38879,-0.088365,0.45457,0.41405,0.49191,0.19933,0.4283,0.34713,0.38878,0.20177,0.45213,0.47273,0.50315,0.26129,0.42239,0.43701,0.458,0.30183,0.46117,0.50257,0.50319,0.291,0.42707,0.45769,0.458,-0.12383,0.52239,0.30405,0.51409,-0.004371,0.52195,0.33039,0.4457,-0.088697,0.52306,0.31802,0.51698,0.031091,0.52283,0.38166,0.46872,0.01451,0.54114,0.28978,0.55024,0.23001,0.42658,0.4209,0.55097,0.075614,0.54428,0.35403,0.55085,0.28995,0.45069,0.47242,0.55123,-0.12179,0.59199,0.42167,0.53233,0.52567,0.60313,0.49986,0.57583,0.0060417,0.59694,0.46825,0.53914,0.56094,0.60317,0.53434,0.5759,0.34524,0.52267,0.59099,0.62079,0.57343,0.60344,0.61056,0.63136,0.44072,0.54154,0.62535,0.62557,0.60336,0.60361,0.63127,0.63139,0.19403
