generation,ave_CoopeRate
0,0.499996682
1,0.518667951
2,0.645496479
3,0.77542135
4,0.839479783
5,0.861322153
6,0.868873887
7,0.87162936
8,0.872408298
9,0.872174179
10,0.87138963
11,0.87020442
12,0.869626889
13,0.87046136
14,0.874591364
15,0.88432125
16,0.900644191
17,0.921106443
18,0.940882259
19,0.956616131
20,0.967811249
21,0.975431551
22,0.979442783
23,0.983587155
24,0.986375597
25,0.987796789
26,0.989584447
27,0.990748798
28,0.991597039
29,0.992256643
30,0.992789466
31,0.993230531
32,0.993602058
33,0.993919216
34,0.994192862
35,0.994431045
36,0.994639895
37,0.994824185
38,0.994987705
39,0.995133508
40,0.995264089
41,0.995381509
42,0.995487484
43,0.995583458
44,0.994679877
45,0.995379174
46,0.995683721
47,0.995837145
48,0.995930847
49,0.995999336
50,0.995085134
51,0.99610557
52,0.99515907
53,0.995800288
54,0.996075895
55,0.99620538
56,0.996275746
57,0.996321505
58,0.996356403
59,0.996385966
60,0.996412463
61,0.996436868
62,0.996459632
63,0.996480998
64,0.996501117
65,0.995541205
66,0.996538176
67,0.995063534
68,0.995882088
69,0.996268117
70,0.995474193
71,0.996160302
72,0.996443883
73,0.996565419
74,0.995226214
75,0.996133847
76,0.996477388
77,0.996611148
78,0.996666787
79,0.996693171
80,0.996708445
81,0.996719358
82,0.996728429
83,0.996736606
84,0.996744254
85,0.996751519
86,0.996758465
87,0.996765125
88,0.996771521
89,0.996777669
90,0.996783581
91,0.996789271
92,0.996794749
93,0.996157711
94,0.996679803
95,0.996785579
96,0.996809913
97,0.995825171
98,0.996434826
99,0.996194519
100,0.996608476
101,0.996756866
102,0.996811695
103,0.996833472
104,0.996843492
105,0.995856076
106,0.996457494
107,0.996699256
108,0.996797466
109,0.996838403
110,0.996856465
111,0.996865361
112,0.996870554
113,0.996874224
114,0.996877241
115,0.996879952
116,0.996882499
117,0.996884939
118,0.996887297
119,0.996889583
120,0.995909135
121,0.996501389
122,0.99673946
123,0.996835653
124,0.996875176
125,0.996892071
126,0.996899919
127,0.996904132
128,0.99690687
129,0.996908992
130,0.996910844
131,0.99591924
132,0.996517604
133,0.995764532
134,0.996462503
135,0.996739258
136,0.996849427
137,0.996893777
138,0.99691212
139,0.996920332
140,0.9969243
141,0.996926639
142,0.995534499
143,0.996408089
144,0.996735911
