generation,stra.1,stra.2,stra.3,stra.4,stra.5,stra.6,stra.7,stra.8,stra.9,stra.10,stra.11,stra.12,stra.13,stra.14,stra.15,stra.16,stra.17
3067,0,0,4.39E-106,0,6.24E-253,1.31E-61,1.61E-70,1.24E-98,0,1.31E-17,1.76E-160,1.88E-34,2.75E-222,0.003012148,0.00256991,0.002018403,0.992399539
3068,0,0,2.10E-108,0,2.02E-255,1.85E-62,2.12E-71,2.87E-99,0,1.77E-18,2.33E-161,7.24E-35,7.01E-223,0.003001724,0.002561474,0.002011736,0.992425066
3069,0,0,1.01E-110,0,6.52E-258,2.61E-63,2.80E-72,6.68E-100,0,2.40E-19,3.09E-162,2.78E-35,1.79E-223,0.002991331,0.002553103,0.002005121,0.992450445
3070,0,0,4.85E-113,0,2.10E-260,3.68E-64,3.68E-73,1.55E-100,0,3.25E-20,4.10E-163,1.07E-35,4.56E-224,0.002980971,0.002544797,0.001998557,0.992475675
3071,0,0,2.33E-115,0,6.72E-263,5.19E-65,4.84E-74,3.60E-101,0,4.41E-21,5.45E-164,4.11E-36,1.16E-224,0.002970643,0.002536554,0.001992044,0.992500759
3072,0,0,7.78E-118,0,2.15E-265,7.25E-66,6.31E-75,2.30E-04,0,5.99E-22,7.12E-165,1.57E-36,2.95E-225,0.00295526,0.002522134,0.001980675,0.992311433
3073,0,0,3.49E-120,0,6.83E-268,1.02E-66,8.30E-76,5.35E-05,0,8.12E-23,9.42E-166,6.03E-37,7.51E-226,0.002945192,0.002513775,0.00197407,0.992513498
3074,0,0,1.66E-122,0,2.16E-270,1.44E-67,1.09E-76,1.24E-05,0,1.10E-23,1.25E-166,2.32E-37,1.92E-226,0.002935011,0.002505694,0.001967684,0.992579194
3075,0,0,7.97E-125,0,6.83E-273,2.03E-68,1.44E-77,2.88E-06,0,1.49E-24,1.66E-167,8.91E-38,4.88E-227,0.00292483,0.002497725,0.001961386,0.992613174
3076,0,0,3.85E-127,0,2.15E-275,2.86E-69,1.89E-78,6.70E-07,0,2.02E-25,2.21E-168,3.42E-38,1.25E-227,0.002914673,0.002489829,0.001955145,0.992639683
3077,0,0,1.86E-129,0,6.73E-278,4.02E-70,2.50E-79,1.56E-07,0,2.74E-26,2.93E-169,1.32E-38,3.18E-228,0.002904547,0.002481995,0.001948954,0.992664349
3078,0,0,9.04E-132,0,2.10E-280,5.67E-71,3.29E-80,3.62E-08,0,3.72E-27,3.89E-170,5.06E-39,8.10E-229,0.002894452,0.002474222,0.001942811,0.992688479
3079,0,0,4.38E-134,0,6.55E-283,7.99E-72,4.33E-81,8.41E-09,0,5.04E-28,5.17E-171,1.94E-39,2.07E-229,0.00288439,0.002466508,0.001936714,0.992712379
3080,0,0,2.13E-136,0,2.03E-285,1.12E-72,5.71E-82,1.95E-09,0,6.84E-29,6.88E-172,7.47E-40,5.27E-230,0.002874361,0.002458853,0.001930664,0.992736119
3081,0,0,1.04E-138,0,6.29E-288,1.58E-73,7.52E-83,4.54E-10,0,9.27E-30,9.14E-173,2.87E-40,1.34E-230,0.002864364,0.002451257,0.001924661,0.992759718
3082,0,0,5.04E-141,0,1.94E-290,2.23E-74,9.91E-84,1.05E-10,0,1.26E-30,1.22E-173,1.10E-40,3.43E-231,0.002854399,0.002443718,0.001918702,0.992783181
3083,0,0,2.45E-143,0,5.95E-293,3.14E-75,1.31E-84,2.45E-11,0,1.70E-31,1.62E-174,4.25E-41,8.75E-232,0.002844466,0.002436237,0.001912789,0.992806508
3084,0,0,1.20E-145,0,1.82E-295,4.42E-76,1.72E-85,5.70E-12,0,2.31E-32,2.15E-175,1.63E-41,2.23E-232,0.002834566,0.002428813,0.001906921,0.9928297
3085,0,0,5.84E-148,0,5.57E-298,6.22E-77,2.27E-86,1.32E-12,0,3.13E-33,2.86E-176,6.28E-42,5.69E-233,0.002824699,0.002421444,0.001901097,0.99285276
3086,0,0,2.85E-150,0,1.69E-300,8.75E-78,2.99E-87,3.08E-13,0,4.25E-34,3.80E-177,2.41E-42,1.45E-233,0.002814863,0.002414132,0.001895317,0.992875688
3087,0,0,1.40E-152,0,5.14E-303,1.23E-78,3.94E-88,7.15E-14,0,5.76E-35,5.06E-178,9.28E-43,3.71E-234,0.00280506,0.002406875,0.001889581,0.992898484
3088,0,0,6.83E-155,0,1.55E-305,1.73E-79,5.20E-89,1.66E-14,0,7.81E-36,6.73E-179,3.57E-43,9.45E-235,0.00279529,0.002399673,0.001883888,0.992921149
3089,0,0,3.35E-157,0,4.68E-308,2.44E-80,6.86E-90,3.86E-15,0,1.06E-36,8.96E-180,1.37E-43,2.41E-235,0.002785552,0.002392525,0.001878238,0.992943685
3090,0,0,1.15E-159,0,1.40601683136277E-310,3.39E-81,8.95E-91,2.31E-04,0,1.44E-37,1.17E-180,5.25E-44,6.12E-236,0.002771074,0.002379545,0.001868006,0.992750756
3091,0,0,5.26E-162,0,4.2045835673E-313,4.76E-82,1.18E-91,5.35E-05,0,1.95E-38,1.56E-181,2.02E-44,1.56E-236,0.002761585,0.002372273,0.001862258,0.992950364
3092,0,0,1.77E-164,0,1.25335951E-315,6.63E-83,1.54E-92,2.43E-04,0,2.64E-39,2.04E-182,7.72E-45,3.96E-237,0.002747261,0.002359421,0.001852127,0.992798315
3093,0,0,8.10E-167,0,3.71615E-318,9.31E-84,2.03E-93,5.64E-05,0,3.59E-40,2.70E-183,2.97E-45,1.01E-237,0.002737852,0.002352276,0.001846479,0.993007029
3094,0,0,3.93E-169,0,1.0973E-320,1.31E-84,2.67E-94,1.31E-05,0,4.87E-41,3.60E-184,1.14E-45,2.57E-238,0.002728333,0.002345394,0.001841039,0.993072135
3095,0,0,1.93E-171,0,3.5E-323,1.84E-85,3.52E-95,3.04E-06,0,6.60E-42,4.79E-185,4.38E-46,6.57E-239,0.002718815,0.002338614,0.001835679,0.993103849
3096,0,0,9.53E-174,0,0,2.58E-86,4.65E-96,7.08E-07,0,8.94E-43,6.38E-186,1.69E-46,1.68E-239,0.002709321,0.002331895,0.001830367,0.99312771
3097,0,0,4.71E-176,0,0,3.63E-87,6.14E-97,1.65E-07,0,1.21E-43,8.50E-187,6.49E-47,4.28E-240,0.002699857,0.002325229,0.001825097,0.993149652
3098,0,0,2.33E-178,0,0,5.09E-88,8.10E-98,3.83E-08,0,1.64E-44,1.13E-187,2.49E-47,1.09E-240,0.002690426,0.002318613,0.001819867,0.993171056
3099,0,0,1.15E-180,0,0,7.16E-89,1.07E-98,8.89E-09,0,2.23E-45,1.51E-188,9.60E-48,2.78E-241,0.002681027,0.002312048,0.001814676,0.993192241
3100,0,0,4.74E-183,0,2.05E-06,9.81E-90,1.39E-99,2.04E-09,0,2.99E-46,2.00E-189,3.67E-48,7.06E-242,0.002662239,0.002299366,0.00180315,0.993233194
3101,0,0,2.35E-185,0,5.89E-09,1.38E-90,1.84E-100,4.74E-10,0,4.05E-47,2.66E-190,1.41E-48,1.80E-242,0.002652927,0.002292942,0.001798072,0.993256052
3102,0,0,1.17E-187,0,1.69E-11,1.93E-91,2.43E-101,1.10E-10,0,5.49E-48,3.55E-191,5.43E-49,4.60E-243,0.002643655,0.002286569,0.001793037,0.993276738
3103,0,0,4.10E-190,0,4.83E-14,2.69E-92,3.17E-102,2.31E-04,0,7.46E-49,4.66E-192,2.08E-49,1.17E-243,0.002629886,0.002274618,0.001783625,0.993081157
3104,0,0,1.39E-192,1.12E-05,1.37E-16,3.74E-93,4.15E-103,5.33E-05,0,1.00E-49,6.14E-193,7.97E-50,2.96E-244,0.00261554,0.002263532,0.001774892,0.99328146
3105,0,0,6.79E-195,1.43E-07,3.89E-19,5.24E-94,5.48E-104,1.24E-05,0,1.36E-50,8.18E-194,3.07E-50,7.56E-245,0.002606426,0.0022573,0.001769969,0.993353762
3106,0,0,3.38E-197,1.84E-09,1.10E-21,7.35E-95,7.23E-105,2.88E-06,0,1.84E-51,1.09E-194,1.18E-50,1.93E-245,0.002597315,0.00225116,0.001765117,0.993383523
3107,0,0,1.69E-199,2.37E-11,3.09E-24,1.03E-95,9.56E-106,6.70E-07,0,2.50E-52,1.46E-195,4.54E-51,4.93E-246,0.002588229,0.002245075,0.00176031,0.993405716
3108,0,0,8.44E-202,3.06E-13,8.65E-27,1.45E-96,1.26E-106,1.56E-07,0,3.39E-53,1.94E-196,1.75E-51,1.26E-246,0.002579173,0.002239038,0.001755539,0.993426094
3109,2.77E-06,0,4.22E-204,3.55E-15,1.68E-29,1.99E-97,1.65E-107,3.58E-08,0,4.55E-54,2.59E-197,6.69E-52,3.19E-247,0.002561093,0.002227081,0.001744646,0.99346437
3110,9.08E-09,0,2.01E-206,4.48E-17,5.53E-32,2.80E-98,2.17E-108,8.32E-09,0,6.15E-55,3.43E-198,2.56E-52,8.13E-248,0.002548353,0.002216754,0.002732852,0.992502023
3111,2.97E-11,0,9.59E-209,5.67E-19,1.82E-34,3.94E-99,2.87E-109,1.93E-09,0,8.33E-56,4.54E-199,9.85E-53,2.08E-248,0.002540742,0.002210906,0.002725586,0.992522764
3112,9.69E-14,0,4.58E-211,7.18E-21,5.96E-37,5.55E-100,3.79E-110,4.50E-10,0,1.13E-56,6.02E-200,3.79E-53,5.30E-249,0.002533148,0.002205097,0.002718368,0.992543386
3113,3.15E-16,0,2.19E-213,9.09E-23,1.95E-39,7.82E-101,5.01E-111,1.05E-10,0,1.53E-57,7.99E-201,1.45E-53,1.35E-249,0.002525571,0.002199327,0.002711198,0.992563903
3114,1.02E-18,0,1.05E-215,1.15E-24,6.35E-42,1.10E-101,6.61E-112,2.43E-11,0,2.07E-58,1.06E-201,5.59E-54,3.46E-250,0.002518013,0.002193596,0.002704076,0.992584315
3115,3.30E-21,0,5.02E-218,1.46E-26,2.07E-44,1.55E-102,8.73E-113,5.66E-12,0,2.80E-59,1.41E-202,2.15E-54,8.82E-251,0.002510472,0.002187902,0.002697001,0.992604625
3116,1.07E-23,0,2.41E-220,1.85E-28,6.70E-47,2.18E-103,1.15E-113,1.32E-12,0,3.80E-60,1.87E-203,8.25E-55,2.25E-251,0.002502948,0.002182247,0.002689973,0.992624831
3117,3.43E-26,0,1.16E-222,2.34E-30,2.16E-49,3.07E-104,1.52E-114,3.06E-13,0,5.14E-61,2.48E-204,3.17E-55,5.75E-252,0.002495443,0.002176629,0.002682992,0.992644936
3118,1.10E-28,0,5.55E-225,2.96E-32,6.98E-52,4.32E-105,2.01E-115,7.12E-14,0,6.97E-62,3.29E-205,1.22E-55,1.47E-252,0.002487955,0.002171048,0.002676057,0.992664939
3119,3.52E-31,0,2.67E-227,3.75E-34,2.24E-54,6.08E-106,2.66E-116,1.66E-14,0,9.44E-63,4.36E-206,4.68E-56,3.75E-253,0.002480485,0.002165505,0.002669168,0.992684841
3120,1.12E-33,0,1.29E-229,4.75E-36,7.18E-57,8.56E-107,3.51E-117,3.85E-15,0,1.28E-63,1.33E-04,1.80E-56,9.57E-254,0.002472384,0.002159439,0.002661642,0.992573681
3121,3.55E-36,0,6.18E-232,5.42E-38,1.68E-59,1.18E-107,4.58E-118,8.86E-16,0,1.72E-64,1.76E-05,6.88E-57,2.44E-254,0.002459203,0.00214977,0.002648668,0.992724733
3122,1.12E-38,0,2.98E-234,6.87E-40,5.36E-62,1.66E-108,6.05E-119,2.06E-16,0,2.33E-65,2.34E-06,2.65E-57,6.22E-255,0.002451877,0.002144433,0.002642037,0.992759313
3123,3.54E-41,0,1.44E-236,8.71E-42,1.70E-64,2.34E-109,8.00E-120,4.79E-17,0,3.15E-66,3.11E-07,1.02E-57,1.59E-255,0.002444503,0.002139074,0.00263538,0.992780732
3124,1.11E-43,0,6.96E-239,1.10E-43,5.38E-67,3.29E-110,1.06E-120,1.12E-17,0,4.27E-67,4.13E-08,3.91E-58,4.06E-256,0.002437139,0.002133744,0.002628757,0.992800319
3125,3.50E-46,0,3.37E-241,1.40E-45,1.70E-69,4.62E-111,1.40E-121,2.59E-18,0,5.78E-68,5.48E-09,1.50E-58,1.04E-256,0.002429792,0.002128448,0.002622177,0.992819578
3126,1.09E-48,0,1.63E-243,1.78E-47,5.34E-72,6.50E-112,1.85E-122,6.04E-19,0,7.83E-69,7.29E-10,5.77E-59,2.65E-257,0.002422463,0.002123187,0.00261564,0.992838709
3127,3.41E-51,0,7.90E-246,2.25E-49,1.67E-74,9.13E-113,2.44E-123,1.40E-19,0,1.06E-69,9.68E-11,2.22E-59,6.76E-258,0.002415152,0.00211796,0.002609147,0.992857741
3128,1.06E-53,0,3.83E-248,2.86E-51,5.24E-77,1.28E-113,3.23E-124,3.27E-20,0,1.44E-70,1.29E-11,8.53E-60,1.73E-258,0.00240786,0.002112768,0.002602696,0.992876676
3129,3.29E-56,0,4.86E-06,3.63E-53,1.63E-79,1.79E-114,4.26E-125,7.57E-21,0,1.94E-71,1.71E-12,3.27E-60,4.39E-259,0.002395762,0.002103728,0.002591082,0.992904569
3130,1.02E-58,0,2.36E-08,4.60E-55,5.07E-82,2.52E-115,5.64E-126,1.76E-21,0,2.63E-72,2.27E-13,1.26E-60,1.12E-259,0.002388517,0.002098629,0.002584746,0.992928084
3131,3.13E-61,0,1.15E-10,5.84E-57,1.57E-84,3.54E-116,7.45E-127,4.10E-22,0,3.57E-73,3.02E-14,4.84E-61,2.87E-260,0.002381291,0.002093563,0.002578451,0.992946695
3132,9.61E-64,0,5.60E-13,7.42E-59,4.85E-87,4.98E-117,9.86E-128,9.54E-23,0,4.83E-74,4.01E-15,1.86E-61,7.32E-261,0.002374083,0.00208853,0.002572199,0.992965188
3133,2.94E-66,0,2.73E-15,9.42E-61,1.49E-89,6.99E-118,1.30E-128,2.22E-23,0,6.54E-75,5.34E-16,7.15E-62,1.87E-261,0.002366894,0.002083531,0.002565987,0.992983589
3134,9.00E-69,0,1.33E-17,1.20E-62,4.59E-92,9.82E-119,1.72E-129,5.16E-24,0,8.86E-76,7.09E-17,2.75E-62,4.78E-262,0.002359723,0.002078564,0.002559816,0.993001897
3135,2.74E-71,0,6.49E-20,1.52E-64,1.41E-94,1.38E-119,2.28E-130,1.20E-24,0,1.20E-76,9.43E-18,1.06E-62,1.22E-262,0.002352571,0.00207363,0.002553686,0.993020113
3136,8.33E-74,0,3.17E-22,1.93E-66,4.30E-97,1.94E-120,3.02E-131,2.80E-25,0,1.63E-77,1.25E-18,4.06E-63,3.12E-263,0.002345437,0.002068729,0.002547595,0.993038239
3137,2.52E-76,0,1.55E-24,2.45E-68,1.31E-99,2.72E-121,3.99E-132,6.51E-26,0,2.20E-78,1.67E-19,1.56E-63,7.96E-264,0.002338323,0.002063859,0.002541545,0.993056273
3138,7.63E-79,0,7.58E-27,3.11E-70,3.98E-102,3.82E-122,5.28E-133,1.51E-26,0,2.98E-79,2.22E-20,6.01E-64,2.03E-264,0.002331226,0.002059022,0.002535535,0.993074217
3139,2.30E-81,0,3.71E-29,3.96E-72,1.21E-104,5.36E-123,6.98E-134,3.52E-27,0,4.04E-80,2.95E-21,2.31E-64,5.19E-265,0.002324149,0.002054217,0.002529563,0.993092071
3140,6.92E-84,0,1.82E-31,5.03E-74,3.65E-107,7.53E-124,9.24E-135,8.20E-28,0,5.47E-81,3.93E-22,8.88E-65,1.33E-265,0.00231709,0.002049443,0.002523631,0.993109836
3141,2.07E-86,0,8.92E-34,6.39E-76,1.10E-109,1.06E-124,1.22E-135,1.91E-28,0,7.42E-82,5.23E-23,3.41E-65,3.39E-266,0.002310051,0.0020447,0.002517738,0.993127511
3142,6.20E-89,0,4.38E-36,8.12E-78,3.32E-112,1.48E-125,1.62E-136,4.44E-29,0,1.00E-82,6.96E-24,1.31E-65,8.66E-267,0.002303029,0.002039989,0.002511883,0.993145099
3143,1.85E-91,0,2.15E-38,1.03E-79,9.95E-115,2.08E-126,2.14E-137,1.03E-29,0,1.36E-83,9.27E-25,5.05E-66,2.21E-267,0.002296027,0.002035308,0.002506066,0.993162598
3144,5.50E-94,0,1.06E-40,1.31E-81,2.98E-117,2.92E-127,2.83E-138,2.41E-30,0,1.84E-84,1.23E-25,1.94E-66,5.65E-268,0.002289044,0.002030658,0.002500288,0.99318001
3145,1.92E-96,0,4.93E-43,1.63E-83,1.04E-119,4.11E-128,3.71E-139,5.57E-31,0,2.48E-85,1.63E-26,7.44E-67,1.44E-268,0.003271471,0.002019195,0.002486122,0.992223213
3146,6.66E-99,0,2.31E-45,2.04E-85,3.64E-122,5.79E-129,4.88E-140,1.29E-31,0,3.36E-86,2.15E-27,2.86E-67,3.66E-269,0.003259488,0.002011836,0.00247701,0.992251667
3147,2.31E-101,0,1.08E-47,2.55E-87,1.26E-124,8.16E-130,6.40E-141,2.99E-32,0,4.53E-87,2.85E-28,1.10E-67,9.34E-270,0.003247546,0.002004537,0.002467973,0.992279944
3148,7.96E-104,0,5.07E-50,3.18E-89,4.38E-127,1.15E-130,8.41E-142,6.93E-33,0,6.12E-88,3.77E-29,4.21E-68,2.38E-270,0.003235644,0.001997299,0.00245901,0.992308047
3149,2.73E-106,0,4.70E-06,3.97E-91,1.51E-129,1.61E-131,1.10E-142,1.60E-33,0,8.27E-89,4.98E-30,1.62E-68,6.05E-271,0.003217304,0.001986455,0.002445209,0.99234633
3150,9.34E-109,0,2.21E-08,4.96E-93,5.18E-132,2.27E-132,1.45E-143,3.71E-34,0,1.12E-89,6.59E-31,6.20E-69,1.54E-271,0.003205506,0.001979367,0.002436432,0.992378673
3151,3.18E-111,0,1.04E-10,6.19E-95,1.77E-134,3.19E-133,1.91E-144,8.60E-35,0,1.51E-90,8.73E-32,2.38E-69,3.93E-272,0.003193747,0.001972337,0.002427728,0.992406188
3152,1.08E-113,0,4.92E-13,7.74E-97,6.05E-137,4.50E-134,2.50E-145,1.99E-35,0,2.04E-91,1.16E-32,9.15E-70,1.00E-272,0.00318203,0.001965364,0.002419095,0.992433512
3153,3.65E-116,0,2.32E-15,9.67E-99,2.05E-139,6.33E-135,3.29E-146,4.62E-36,0,2.75E-92,1.53E-33,3.51E-70,2.55E-273,0.003170352,0.001958448,0.002410532,0.992460668
3154,1.23E-118,1.27E-05,8.05E-18,1.11E-100,5.38E-142,8.78E-136,4.20E-147,1.06E-36,0,3.66E-93,2.01E-34,1.34E-70,6.46E-274,0.003147508,0.001944679,0.002393529,0.992501561
3155,4.11E-121,1.74E-07,3.80E-20,1.39E-102,1.80E-144,1.24E-136,5.52E-148,2.46E-37,0,4.95E-94,2.66E-35,5.16E-71,1.65E-274,0.003135888,0.001937892,0.002385126,0.992540921
3156,1.37E-123,2.20E-09,1.32E-22,1.14E-05,6.03E-147,1.73E-137,7.20E-149,5.68E-38,0,6.63E-95,3.49E-36,1.97E-71,4.18E-275,0.003118036,0.001927293,0.002372028,0.992571262
3157,4.53E-126,3.00E-11,6.28E-25,1.42E-07,2.01E-149,2.43E-138,9.46E-150,1.32E-38,0,8.96E-96,4.63E-37,7.58E-72,1.07E-275,0.003106578,0.001920683,0.002363844,0.992608753
3158,1.50E-128,4.09E-13,2.99E-27,1.78E-09,6.65E-152,3.42E-139,1.24E-150,3.06E-39,0,1.21E-96,6.14E-38,2.91E-72,2.72E-276,0.003095163,0.001914128,0.002355726,0.992634981
3159,5.11E-131,5.54E-15,1.09E-29,2.05E-11,1.78E-154,4.77E-140,1.59E-151,6.97E-40,0,1.35E-04,8.07E-39,1.12E-72,6.90E-277,0.003078679,0.001902222,0.002342343,0.992541678
3160,1.68E-133,7.53E-17,5.02E-32,2.54E-13,5.69E-157,6.70E-141,2.09E-152,1.61E-40,0,1.83E-05,1.07E-39,4.30E-73,1.76E-277,0.003067495,0.001895587,0.0023343,0.992684367
3161,5.49E-136,1.02E-18,2.39E-34,3.17E-15,1.86E-159,9.41E-142,2.74E-153,3.74E-41,0,2.47E-06,1.42E-40,1.65E-73,4.49E-278,0.003056229,0.001889192,0.002326401,0.992725713
3162,1.78E-138,1.38E-20,1.14E-36,3.98E-17,6.05E-162,1.32E-142,3.61E-154,8.68E-42,0,3.33E-07,1.88E-41,6.35E-74,1.14E-278,0.003044988,0.001882874,0.002318575,0.992753231
3163,5.77E-141,1.87E-22,5.49E-39,4.98E-19,1.97E-164,1.86E-143,4.75E-155,2.01E-42,0,4.50E-08,2.50E-42,2.44E-74,2.92E-279,0.003033785,0.001876609,0.002310813,0.992778748
3164,1.86E-143,2.53E-24,2.63E-41,6.24E-21,6.38E-167,2.61E-144,6.25E-156,4.67E-43,0,6.08E-09,3.31E-43,9.37E-75,7.44E-280,0.003022621,0.001870396,0.002303113,0.992803863
3165,5.97E-146,3.41E-26,1.27E-43,7.83E-23,2.06E-169,3.67E-145,8.22E-157,1.08E-43,0,8.21E-10,4.40E-44,3.60E-75,1.90E-280,0.003011498,0.001864233,0.002295476,0.992828792
3166,1.91E-148,4.60E-28,6.09E-46,9.81E-25,6.62E-172,5.15E-146,1.08E-157,2.51E-44,0,1.11E-10,5.84E-45,1.38E-75,4.84E-281,0.003000416,0.001858119,0.002287899,0.992853566
3167,6.10E-151,6.20E-30,2.93E-48,1.23E-26,2.12E-174,7.24E-147,1.42E-158,5.83E-45,0,1.50E-11,7.75E-46,5.32E-76,1.23E-281,0.002989373,0.001852053,0.002280383,0.99287819
3168,1.94E-153,8.33E-32,1.41E-50,1.54E-28,6.78E-177,1.02E-147,1.88E-159,1.35E-45,0,2.03E-12,1.03E-46,2.04E-76,3.15E-282,0.002978371,0.001846037,0.002272927,0.992902665
3169,6.14E-156,1.12E-33,6.82E-53,1.94E-30,2.16E-179,1.43E-148,2.47E-160,3.14E-46,0,2.74E-13,1.37E-47,7.85E-77,8.03E-283,0.002967408,0.001840068,0.002265531,0.992926993
3170,1.94E-158,1.50E-35,3.30E-55,2.43E-32,6.85E-182,2.00E-149,3.25E-161,7.29E-47,0,3.70E-14,1.81E-48,3.02E-77,2.05E-283,0.002956486,0.001834147,0.002258193,0.992951174
3171,6.10E-161,2.01E-37,1.60E-57,3.05E-34,2.17E-184,2.81E-150,4.28E-162,1.69E-47,0,5.00E-15,2.41E-49,1.16E-77,5.22E-284,0.002945604,0.001828273,0.002250913,0.99297521
3172,1.91E-163,2.69E-39,7.73E-60,3.83E-36,6.83E-187,3.95E-151,5.64E-163,3.92E-48,0,6.75E-16,3.20E-50,4.46E-78,1.33E-284,0.002934761,0.001822445,0.002243691,0.992999102
3173,5.97E-166,3.60E-41,3.75E-62,4.81E-38,2.14E-189,5.54E-152,7.43E-164,9.10E-49,0,9.12E-17,4.25E-51,1.71E-78,3.40E-285,0.002923959,0.001816664,0.002236527,0.99302285
3174,1.86E-168,4.80E-43,1.82E-64,6.04E-40,6.71E-192,7.77E-153,9.78E-165,2.11E-49,0,1.23E-17,5.65E-52,6.58E-79,8.67E-286,0.002913196,0.001810929,0.002229419,0.993046456
3175,3.10E-06,5.79E-45,8.82E-67,6.81E-42,1.52E-194,1.07E-153,1.28E-165,4.84E-50,0,1.65E-18,7.50E-53,2.52E-79,2.20E-286,0.002892242,0.001800416,0.002214546,0.993089698
3176,9.55E-09,7.70E-47,4.30E-69,8.56E-44,4.70E-197,1.50E-154,1.68E-166,1.12E-50,0,2.23E-19,9.98E-54,9.69E-80,5.61E-287,0.002881582,0.001794808,0.002207596,0.993116005
3177,3.05E-11,1.02E-48,1.60E-71,9.89E-46,1.15E-199,2.09E-155,2.15E-167,2.57E-51,0,1.35E-04,1.32E-54,3.72E-80,1.42E-287,0.002866217,0.001784183,0.002195713,0.993018786
3178,9.38E-14,1.35E-50,7.59E-74,1.23E-47,3.44E-202,2.93E-156,2.83E-168,5.95E-52,0,1.83E-05,1.75E-55,1.43E-80,3.63E-288,0.002855791,0.001778491,0.002188828,0.993158634
3179,2.86E-16,1.79E-52,3.69E-76,1.55E-49,1.05E-204,4.10E-157,3.72E-169,1.38E-52,0,2.47E-06,2.33E-56,5.50E-81,9.27E-289,0.002845291,0.001773018,0.002182069,0.993197155
3180,8.66E-19,2.36E-54,1.81E-78,1.94E-51,3.20E-207,5.75E-158,4.91E-170,3.20E-53,0,3.33E-07,3.09E-57,2.12E-81,2.37E-289,0.002834814,0.001767613,0.002175373,0.993221867
3181,2.62E-21,3.12E-56,8.84E-81,2.44E-53,9.71E-210,8.06E-159,6.47E-171,7.43E-54,0,4.50E-08,4.12E-58,8.14E-82,6.03E-290,0.002824376,0.001762252,0.00216873,0.993244596
3182,7.88E-24,4.12E-58,4.33E-83,3.08E-55,2.94E-212,1.13E-159,8.53E-172,1.73E-54,0,6.09E-09,5.48E-59,3.13E-82,1.54E-290,0.002813976,0.001756935,0.00216214,0.993266943
3183,2.37E-26,5.43E-60,2.13E-85,3.87E-57,8.87E-215,1.58E-160,1.13E-172,4.01E-55,0,8.22E-10,7.29E-60,1.20E-82,3.93E-291,0.002803615,0.001751659,0.002155601,0.993289124
3184,7.07E-29,7.16E-62,1.04E-87,4.87E-59,2.67E-217,2.22E-161,1.48E-173,9.30E-56,0,1.11E-10,9.70E-61,4.62E-83,1.00E-291,0.002793293,0.001746424,0.002149114,0.993311169
3185,2.11E-31,9.42E-64,5.14E-90,6.13E-61,8.00E-220,3.11E-162,1.96E-174,2.16E-56,0,1.50E-11,1.29E-61,1.78E-83,2.56E-292,0.002783011,0.00174123,0.002142676,0.993333083
3186,6.26E-34,1.24E-65,2.53E-92,7.72E-63,2.39E-222,4.35E-163,2.58E-175,5.01E-57,0,2.03E-12,1.72E-62,6.84E-84,6.53E-293,0.002772767,0.001736076,0.002136289,0.993354868
3187,1.85E-36,1.62E-67,1.25E-94,9.73E-65,7.12E-225,6.09E-164,3.40E-176,1.16E-57,0,2.74E-13,2.29E-63,2.63E-84,1.67E-293,0.002762562,0.001730963,0.002129952,0.993376523
3188,5.47E-39,2.13E-69,6.14E-97,1.23E-66,2.11E-227,8.53E-165,4.49E-177,2.70E-58,0,3.71E-14,3.05E-64,1.01E-84,4.25E-294,0.002752396,0.001725889,0.002123663,0.993398052
3189,1.61E-41,2.79E-71,3.03E-99,1.54E-68,6.25E-230,1.19E-165,5.92E-178,6.27E-59,0,5.01E-15,4.06E-65,3.89E-85,1.09E-294,0.002742268,0.001720855,0.002117424,0.993419453
3190,4.72E-44,3.65E-73,1.50E-101,1.95E-70,1.84E-232,1.67E-166,7.82E-179,1.46E-59,0,6.77E-16,5.40E-66,1.50E-85,2.77E-295,0.002732179,0.00171586,0.002111233,0.993440729
3191,1.38E-46,4.77E-75,7.40E-104,2.45E-72,5.41E-235,2.34E-167,1.03E-179,3.38E-60,0,9.15E-17,7.20E-67,5.75E-86,7.07E-296,0.002722128,0.001710904,0.002105089,0.993461879
3192,4.01E-49,6.23E-77,3.67E-106,3.09E-74,1.58E-237,3.28E-168,1.36E-180,7.85E-61,0,1.24E-17,9.59E-68,2.21E-86,1.80E-296,0.002712116,0.001705986,0.002098993,0.993482905
3193,1.16E-51,8.12E-79,1.82E-108,3.90E-76,4.63E-240,4.59E-169,1.80E-181,1.82E-61,0,1.67E-18,1.28E-68,8.51E-87,4.60E-297,0.002702142,0.001701106,0.002092944,0.993503808
3194,3.37E-54,1.06E-80,9.01E-111,4.91E-78,1.35E-242,6.42E-170,2.37E-182,4.23E-62,0,2.26E-19,1.70E-69,3.27E-87,1.18E-297,0.002692206,0.001696264,0.002086942,0.993524589
3195,9.71E-57,1.38E-82,4.47E-113,6.20E-80,3.90E-245,8.98E-171,3.13E-183,9.83E-63,0,3.05E-20,2.27E-70,1.26E-87,3.00E-298,0.002682308,0.001691459,0.002080986,0.993545248
3196,2.79E-59,1.79E-84,2.22E-115,7.82E-82,1.13E-247,1.26E-171,4.13E-184,2.28E-63,0,4.12E-21,3.02E-71,4.84E-88,7.66E-299,0.002672448,0.001686691,0.002075075,0.993565786
