generation,stra.1,stra.2,stra.3,stra.4,stra.5,stra.6,stra.7,stra.8,stra.9,stra.10,stra.11,stra.12,stra.13,stra.14,stra.15,stra.16,stra.17
4864,1.11E-261,2.38E-303,3.76E-240,1.67E-231,3.77E-108,3.64E-142,3.93E-228,7.29E-163,0,3.23E-79,3.04E-15,1.57E-14,5.59E-172,0.002541734,0.003068034,0.004854855,0.989535377
4865,2.21E-264,2.29E-305,1.24E-242,1.54E-233,7.56E-111,4.95E-143,5.08E-229,1.67E-163,0,4.28E-80,3.92E-16,6.04E-15,1.41E-172,0.002532162,0.003062239,0.004845773,0.989559826
4866,4.40E-267,2.20E-307,4.12E-245,1.42E-235,1.51E-113,6.72E-144,6.55E-230,3.84E-164,0,5.66E-81,5.06E-17,2.32E-15,3.55E-173,0.002522633,0.003056488,0.004836759,0.98958412
4867,8.74E-270,0.00E+00,1.37E-247,1.31E-237,3.02E-116,9.14E-145,8.46E-231,8.82E-165,0,7.50E-82,6.52E-18,8.92E-16,8.96E-174,0.002513146,0.00305078,0.004827813,0.989608261
4868,1.73E-272,2.0351151515645E-311,4.53E-250,1.20E-239,6.02E-119,1.24E-145,1.09E-231,2.03E-165,0,9.93E-83,8.40E-19,3.43E-16,2.26E-174,0.0025037,0.003045116,0.004818935,0.989632249
4869,3.41E-275,1.9533506114E-313,1.50E-252,1.11E-241,1.20E-121,1.69E-146,1.41E-232,4.65E-166,0,1.31E-83,1.08E-19,1.32E-16,5.70E-175,0.002494297,0.003039493,0.004810124,0.989656086
4870,6.73E-278,1.873290237E-315,4.98E-255,1.02E-243,2.37E-124,2.29E-147,1.82E-233,1.07E-166,0,1.74E-84,1.40E-20,5.06E-17,1.44E-175,0.002484935,0.003033913,0.00480138,0.989679772
4871,1.32E-280,1.795005E-317,1.66E-257,9.38E-246,4.69E-127,3.12E-148,2.35E-234,2.45E-167,0,2.30E-85,1.80E-21,1.95E-17,3.63E-176,0.002475614,0.003028375,0.004792701,0.989703309
4872,2.59E-283,1.71856E-319,5.51E-260,8.64E-248,9.25E-130,4.23E-149,3.04E-235,5.63E-168,0,3.05E-86,2.32E-22,7.48E-18,9.16E-177,0.002466334,0.003022879,0.004784089,0.989726698
4873,5.07E-286,1.645E-321,1.83E-262,7.96E-250,1.82E-132,5.75E-150,3.93E-236,1.29E-168,0,4.04E-87,2.99E-23,2.87E-18,2.31E-177,0.002457095,0.003017424,0.004775541,0.98974994
4874,1.01E-288,1.5E-323,4.63E-265,6.79E-252,2.74E-135,7.77E-151,4.97E-237,2.94E-169,0,1.33E-04,3.84E-24,1.10E-18,5.81E-178,0.002444571,0.003005207,0.004758308,0.989659231
4875,1.98E-291,0,1.50E-267,6.20E-254,5.18E-138,1.06E-151,6.41E-238,6.73E-170,0,1.76E-05,4.95E-25,4.25E-19,1.47E-178,0.002435626,0.002999747,0.004750015,0.989797037
4876,3.83E-294,0,4.97E-270,5.70E-256,1.01E-140,1.43E-152,8.28E-239,1.55E-170,0,2.33E-06,6.38E-26,1.63E-19,3.70E-179,0.002426543,0.002994422,0.004741703,0.989835005
4877,8.16E-297,0,1.61E-272,4.95E-258,1.87E-143,1.94E-153,1.06E-239,3.53E-171,0,3.07E-07,8.20E-27,6.25E-20,2.52E-04,0.002412921,0.002983787,0.004723616,0.98962768
4878,1.61E-299,0,5.33E-275,4.49E-260,3.59E-146,2.63E-154,1.37E-240,8.11E-172,0,4.06E-08,1.06E-27,2.40E-20,6.35E-05,0.00240397,0.002978722,0.004715347,0.989838439
4879,3.12E-302,0,1.78E-277,4.12E-262,6.92E-149,3.56E-155,1.78E-241,1.86E-172,0,5.37E-09,1.36E-28,9.23E-21,1.60E-05,0.002395011,0.00297359,0.004707222,0.989908156
4880,5.98E-305,0,5.95E-280,3.79E-264,1.33E-151,4.84E-156,2.30E-242,4.27E-173,0,7.11E-10,1.76E-29,3.55E-21,4.04E-06,0.00238608,0.002968469,0.004699179,0.989942231
4881,1.14E-307,0,1.99E-282,3.49E-266,2.57E-154,6.57E-157,2.97E-243,9.82E-174,0,9.41E-11,2.27E-30,1.36E-21,1.02E-06,0.002377185,0.00296338,0.004691201,0.989967215
4882,2.18260777782E-310,0,6.67E-285,3.22E-268,4.93E-157,8.92E-158,3.83E-244,2.25E-174,0,1.25E-11,2.93E-31,5.24E-22,2.57E-07,0.002368328,0.002958327,0.004683285,0.989989803
4883,4.1534593392E-313,0,2.24E-287,2.96E-270,9.44E-160,1.21E-158,4.96E-245,5.18E-175,0,1.65E-12,3.78E-32,2.02E-22,6.49E-08,0.002359509,0.002953311,0.004675429,0.990011685
4884,7.88557644E-316,0,7.50E-290,2.73E-272,1.80E-162,1.64E-159,6.41E-246,1.19E-175,0,2.18E-13,4.88E-33,7.75E-23,1.64E-08,0.00235073,0.002948333,0.004667632,0.990033288
4885,1.49368E-318,0,2.52E-292,2.51E-274,3.44E-165,2.23E-160,8.28E-247,2.73E-176,0,2.89E-14,6.29E-34,2.98E-23,4.13E-09,0.002341989,0.002943393,0.004659894,0.990054721
4886,2.82E-321,0,8.46E-295,2.32E-276,6.55E-168,3.03E-161,1.07E-247,6.28E-177,0,3.83E-15,8.12E-35,1.14E-23,1.04E-09,0.002333286,0.002938489,0.004652214,0.990076011
4887,4.9E-324,0,2.84E-297,2.13E-278,1.24E-170,4.11E-162,1.38E-248,1.44E-177,0,5.07E-16,1.05E-35,4.40E-24,2.63E-10,0.002324621,0.002933622,0.004644591,0.990097166
4888,0,0,9.56E-300,1.97E-280,2.35E-173,5.58E-163,1.79E-249,3.31E-178,0,6.71E-17,1.35E-36,1.69E-24,6.64E-11,0.002315994,0.002928791,0.004637026,0.990118189
4889,0,0,3.22E-302,1.81E-282,4.45E-176,7.57E-164,2.31E-250,7.61E-179,0,8.89E-18,1.75E-37,6.50E-25,1.68E-11,0.002307405,0.002923996,0.004629518,0.99013908
4890,0,0,1.08E-304,1.67E-284,8.39E-179,1.03E-164,2.99E-251,1.75E-179,0,1.18E-18,2.25E-38,2.50E-25,4.23E-12,0.002298854,0.002919237,0.004622066,0.990159843
4891,0,0,3.65E-307,1.54E-286,1.58E-181,1.39E-165,3.87E-252,4.01E-180,0,1.56E-19,2.91E-39,9.60E-26,1.07E-12,0.00229034,0.002914514,0.004614671,0.990180476
4892,0,0,8.9928552226007E-310,1.20E-288,2.96E-184,1.34E-04,4.95E-253,9.14E-181,0,2.04E-20,3.71E-40,3.67E-26,2.68E-13,0.002275152,0.002901297,0.004593812,0.990095431
4893,0,0,2.92682317023E-312,1.08E-290,5.53E-187,1.82E-05,6.39E-254,2.10E-181,0,2.70E-21,4.78E-41,1.41E-26,6.75E-14,0.002266446,0.002896311,0.004585998,0.990233047
4894,0,0,9.838058206E-315,9.91E-293,1.03E-189,2.47E-06,8.26E-255,4.82E-182,0,3.57E-22,6.18E-42,5.43E-27,1.70E-14,0.002258027,0.00289168,0.004578746,0.990269079
4895,0,0,3.3228084E-317,9.13E-295,1.92E-192,3.35E-07,1.07E-255,1.11E-182,0,4.72E-23,7.97E-43,2.09E-27,4.30E-15,0.002249679,0.002887126,0.004571617,0.990291243
4896,0,0,1.12355E-319,8.41E-297,3.56E-195,4.54E-08,1.38E-256,2.54E-183,0,6.26E-24,1.03E-43,8.02E-28,1.09E-15,0.002241372,0.002882612,0.004564552,0.990311419
4897,0,0,3.8E-322,7.75E-299,6.58E-198,6.16E-09,1.79E-257,5.84E-184,0,8.28E-25,1.33E-44,3.08E-28,2.74E-16,0.002233102,0.002878132,0.00455754,0.99033122
4898,0,0,0,7.14E-301,1.22E-200,8.35E-10,2.31E-258,1.34E-184,0,1.10E-25,1.72E-45,1.19E-28,6.92E-17,0.002224868,0.002873686,0.004550582,0.990350864
4899,0,0,0,6.58E-303,2.24E-203,1.13E-10,2.99E-259,3.08E-185,0,1.45E-26,2.22E-46,4.56E-29,1.75E-17,0.002216669,0.002869273,0.004543675,0.990370382
4900,0,0,0,6.07E-305,4.12E-206,1.54E-11,3.87E-260,7.08E-186,0,1.92E-27,2.86E-47,1.75E-29,4.41E-18,0.002208507,0.002864893,0.004536821,0.990389778
4901,0,0,0,5.59E-307,7.56E-209,2.08E-12,5.01E-261,1.63E-186,0,2.54E-28,3.70E-48,6.73E-30,1.11E-18,0.00220038,0.002860546,0.004530019,0.990409055
4902,0,0,0,0.00E+00,1.39E-211,2.83E-13,6.48E-262,3.74E-187,0,3.37E-29,4.78E-49,2.59E-30,2.81E-19,0.002192288,0.002856232,0.004523267,0.990428213
4903,0,0,0,4.7503760143785E-311,2.53E-214,3.83E-14,8.39E-263,8.59E-188,0,4.46E-30,6.17E-50,9.95E-31,7.09E-20,0.002184231,0.002851949,0.004516567,0.990447253
4904,0,0,0,4.37870109986E-313,4.62E-217,5.19E-15,1.09E-263,1.97E-188,0,5.90E-31,7.97E-51,3.83E-31,1.79E-20,0.002176209,0.002847699,0.004509916,0.990466175
4905,0,0,0,4.036244526E-315,8.40E-220,7.04E-16,1.40E-264,4.54E-189,0,7.82E-32,1.03E-51,1.47E-31,4.52E-21,0.002168222,0.00284348,0.004503316,0.990484981
4906,0,0,0,3.7206987E-317,1.53E-222,9.55E-17,1.82E-265,1.04E-189,0,1.03E-32,1.33E-52,5.66E-32,1.14E-21,0.00216027,0.002839293,0.004496766,0.990503671
4907,0,0,0,3.4299E-319,2.77E-225,1.29E-17,2.35E-266,2.40E-190,0,1.37E-33,1.72E-53,2.18E-32,2.88E-22,0.002152352,0.002835137,0.004490265,0.990522246
4908,0,0,0,3.16E-321,5.00E-228,1.75E-18,3.05E-267,5.51E-191,0,1.81E-34,2.22E-54,8.36E-33,7.27E-23,0.002144468,0.002831012,0.004483813,0.990540706
4909,0,0,3.41E-06,3.0E-323,9.00E-231,2.37E-19,3.94E-268,1.26E-191,0,2.40E-35,2.87E-55,3.21E-33,1.83E-23,0.002133237,0.002822676,0.00447034,0.990570338
4910,0,0,1.16E-08,0,1.62E-233,3.21E-20,5.10E-269,2.90E-192,0,3.18E-36,3.70E-56,1.24E-33,4.62E-24,0.002125436,0.002818634,0.004464018,0.990591901
4911,0,0,3.97E-11,0,2.90E-236,4.35E-21,6.60E-270,6.66E-193,0,4.20E-37,4.79E-57,4.75E-34,1.17E-24,0.002117665,0.002814618,0.004457737,0.99060998
4912,0,0,1.35E-13,0,5.20E-239,5.89E-22,8.55E-271,1.53E-193,0,5.57E-38,6.19E-58,1.83E-34,2.95E-25,0.002109928,0.002810632,0.004451504,0.990627937
4913,0,0,3.54E-16,0,6.90E-242,7.94E-23,1.08E-271,3.48E-194,0,1.33E-04,7.95E-59,7.02E-35,7.41E-26,0.002099365,0.002800337,0.004437157,0.990530473
4914,0,0,1.17E-18,0,1.19E-244,1.08E-23,1.40E-272,7.99E-195,0,1.76E-05,1.03E-59,2.70E-35,1.87E-26,0.002091877,0.002796327,0.004431132,0.990663094
4915,0,0,4.00E-21,0,2.10E-247,1.46E-24,1.81E-273,1.83E-195,0,2.33E-06,1.33E-60,1.04E-35,4.72E-27,0.002084269,0.002792434,0.004425075,0.990695897
4916,0,8.65E-06,1.03E-23,0,2.65E-250,1.96E-25,2.30E-274,4.19E-196,0,3.05E-07,1.70E-61,3.98E-36,1.19E-27,0.002071091,0.002781113,0.004407211,0.990731635
4917,0,7.97E-08,3.52E-26,0,4.67E-253,2.65E-26,2.98E-275,9.62E-197,0,4.04E-08,2.20E-62,1.53E-36,3.00E-28,0.002063532,0.002777301,0.004401251,0.990757796
4918,0,7.34E-10,1.21E-28,0,8.23E-256,3.59E-27,3.86E-276,2.21E-197,0,5.34E-09,2.85E-63,5.88E-37,7.56E-29,0.002056017,0.002773535,0.004395362,0.99077508
4919,0,6.76E-12,4.13E-31,0,1.45E-258,4.86E-28,5.00E-277,5.08E-198,0,7.07E-10,3.68E-64,2.26E-37,1.91E-29,0.002048534,0.002769798,0.004389518,0.990792149
4920,0,6.22E-14,1.42E-33,0,2.54E-261,6.58E-29,6.48E-278,1.17E-198,0,9.36E-11,4.76E-65,8.70E-38,4.82E-30,0.002041084,0.002766088,0.004383718,0.99080911
4921,0,5.73E-16,4.87E-36,0,4.44E-264,8.92E-30,8.39E-279,2.69E-199,0,1.24E-11,6.15E-66,3.35E-38,1.22E-30,0.002033666,0.002762406,0.004377962,0.990825965
4922,0,5.26E-18,1.67E-38,0,7.77E-267,1.21E-30,1.09E-279,6.17E-200,0,1.64E-12,7.96E-67,1.29E-38,3.08E-31,0.00202628,0.002758752,0.00437225,0.990842718
4923,0,4.84E-20,5.74E-41,0,1.36E-269,1.64E-31,1.41E-280,1.42E-200,0,2.17E-13,1.03E-67,4.95E-39,7.77E-32,0.002018925,0.002755126,0.004366581,0.990859368
4924,0,4.44E-22,1.97E-43,0,2.36E-272,2.21E-32,1.82E-281,3.26E-201,0,2.88E-14,1.33E-68,1.90E-39,1.96E-32,0.002011602,0.002751527,0.004360956,0.990875916
4925,0,4.07E-24,6.78E-46,0,4.10E-275,3.00E-33,2.36E-282,7.50E-202,0,3.81E-15,1.72E-69,7.32E-40,4.95E-33,0.00200431,0.002747955,0.004355373,0.990892362
4926,0,3.74E-26,2.33E-48,0,7.11E-278,4.06E-34,3.06E-283,1.72E-202,0,5.04E-16,2.22E-70,2.81E-40,1.25E-33,0.00199705,0.002744409,0.004349832,0.990908708
4927,0,3.43E-28,8.03E-51,0,1.23E-280,5.50E-35,3.96E-284,3.96E-203,0,6.67E-17,2.88E-71,1.08E-40,3.16E-34,0.001989821,0.002740891,0.004344334,0.990924954
4928,0,3.14E-30,2.77E-53,0,2.13E-283,7.45E-36,5.14E-285,9.11E-204,0,8.83E-18,3.72E-72,4.16E-41,7.97E-35,0.001982622,0.002737399,0.004338878,0.990941101
4929,0,2.87E-32,9.53E-56,0,3.67E-286,1.01E-36,6.66E-286,2.09E-204,0,1.17E-18,4.81E-73,1.60E-41,2.01E-35,0.001975455,0.002733934,0.004333463,0.990957149
4930,0,2.63E-34,3.29E-58,0,6.31E-289,1.36E-37,8.63E-287,4.81E-205,0,1.55E-19,6.23E-74,6.16E-42,5.09E-36,0.001968317,0.002730494,0.004328089,0.990973099
4931,0,2.40E-36,1.13E-60,0,1.08E-291,1.85E-38,1.12E-287,1.11E-205,0,2.05E-20,8.05E-75,2.37E-42,1.28E-36,0.001961211,0.002727081,0.004322757,0.990988951
4932,0,2.20E-38,3.91E-63,0,1.86E-294,2.50E-39,1.45E-288,2.54E-206,0,2.71E-21,1.04E-75,9.11E-43,3.24E-37,0.001954135,0.002723694,0.004317465,0.991004706
4933,0,2.01E-40,1.35E-65,0,3.18E-297,3.39E-40,1.88E-289,5.85E-207,0,3.59E-22,1.35E-76,3.50E-43,8.19E-38,0.001947088,0.002720332,0.004312214,0.991020366
4934,0,1.83E-42,4.66E-68,0,5.44E-300,4.58E-41,2.43E-290,1.34E-207,0,4.76E-23,1.74E-77,1.35E-43,2.07E-38,0.001940072,0.002716995,0.004307003,0.991035929
4935,0,1.67E-44,1.61E-70,0,9.27E-303,6.20E-42,3.15E-291,3.09E-208,0,6.30E-24,2.25E-78,5.18E-44,5.23E-39,0.001933086,0.002713684,0.004301832,0.991051398
4936,0,1.52E-46,5.56E-73,0,1.58E-305,8.40E-43,4.09E-292,7.11E-209,0,8.33E-25,2.92E-79,1.99E-44,1.32E-39,0.00192613,0.002710398,0.0042967,0.991066772
4937,0,1.39E-48,1.92E-75,0,2.68E-308,1.14E-43,5.30E-293,1.63E-209,0,1.10E-25,3.77E-80,7.66E-45,3.33E-40,0.001919203,0.002707137,0.004291608,0.991082052
4938,0,1.27E-50,6.65E-78,0,4.5462737843905E-311,1.54E-44,6.87E-294,3.76E-210,0,1.46E-26,4.88E-81,2.95E-45,8.42E-41,0.001912305,0.002703901,0.004286555,0.991097239
4939,0,1.15E-52,2.30E-80,0,7.6956049666E-314,2.08E-45,8.90E-295,8.64E-211,0,1.93E-27,6.32E-82,1.13E-45,2.13E-41,0.001905437,0.002700689,0.004281541,0.991112333
4940,0,1.05E-54,7.97E-83,0,1.3002934E-316,2.82E-46,1.15E-295,1.99E-211,0,2.56E-28,8.17E-83,4.36E-46,5.37E-42,0.001898598,0.002697502,0.004276566,0.991127335
4941,0,9.53E-57,2.76E-85,0,2.1931E-319,3.81E-47,1.50E-296,4.57E-212,0,3.39E-29,1.06E-83,1.68E-46,1.36E-42,0.001891788,0.002694339,0.004271628,0.991142245
4942,0,8.66E-59,9.57E-88,0,3.7E-322,5.16E-48,1.94E-297,1.05E-212,0,4.49E-30,1.37E-84,6.45E-47,3.43E-43,0.001885006,0.0026912,0.004266729,0.991157064
4943,0,7.87E-61,3.32E-90,0,0,6.98E-49,2.51E-298,2.41E-213,0,5.94E-31,1.77E-85,2.48E-47,8.65E-44,0.001878254,0.002688085,0.004261867,0.991171793
4944,0,7.14E-63,1.15E-92,0,0,9.44E-50,3.26E-299,5.55E-214,0,7.86E-32,2.29E-86,9.54E-48,2.19E-44,0.00187153,0.002684994,0.004257044,0.991186432
4945,0,6.63E-65,3.85E-95,0,0,1.28E-50,4.22E-300,1.27E-214,0,1.04E-32,2.95E-87,3.66E-48,5.51E-45,0.001861545,0.002676598,0.005241697,0.99022016
4946,0,6.17E-67,1.29E-97,0,0,1.73E-51,5.47E-301,2.93E-215,0,1.37E-33,3.81E-88,1.41E-48,1.39E-45,0.001855308,0.002673565,0.005235851,0.990235276
4947,0,5.74E-69,4.35E-100,0,0,2.35E-52,7.09E-302,6.73E-216,0,1.82E-34,4.91E-89,5.41E-49,3.52E-46,0.001849095,0.002670553,0.005230049,0.990250303
4948,0,5.33E-71,1.46E-102,0,0,3.19E-53,9.18E-303,1.55E-216,0,2.41E-35,6.34E-90,2.08E-49,8.88E-47,0.001842906,0.002667564,0.005224289,0.990265241
4949,0,4.83E-73,4.77E-105,0,0,4.29E-54,1.18E-303,3.54E-217,0,3.17E-36,8.15E-91,7.97E-50,2.52E-04,0.001833279,0.002659815,0.005207735,0.990047171
4950,0,4.45E-75,1.59E-107,0,0,5.81E-55,1.53E-304,8.14E-218,0,4.19E-37,1.05E-91,3.06E-50,6.36E-05,0.001827195,0.002657012,0.005201971,0.990250185
4951,0,4.12E-77,5.35E-110,0,0,7.88E-56,1.99E-305,1.87E-218,0,5.54E-38,1.36E-92,1.18E-50,1.61E-05,0.001821099,0.002654135,0.005196339,0.990312353
4952,0,3.82E-79,1.80E-112,0,0,1.07E-56,2.58E-306,4.30E-219,0,7.34E-39,1.75E-93,4.52E-51,4.06E-06,0.001815017,0.002651255,0.00519077,0.990338897
4953,0,3.78E-81,5.99E-115,0,0,1.45E-57,3.34E-307,9.89E-220,0,9.72E-40,2.25E-94,1.73E-51,1.02E-06,0.001805769,0.00364106,0.005174952,0.989377195
4954,0,3.74E-83,2.00E-117,0,0,1.98E-58,4.32E-308,2.28E-220,0,1.29E-40,2.91E-95,6.67E-52,2.59E-07,0.001800149,0.003637152,0.005169495,0.989392945
4955,0,3.70E-85,6.65E-120,0,0,2.69E-59,0.00E+00,5.25E-221,0,1.71E-41,3.75E-96,2.56E-52,6.53E-08,0.001794548,0.00363327,0.005164077,0.989408039
4956,0,3.67E-87,2.22E-122,0,0,3.67E-60,7.26667105043843E-310,1.21E-221,0,2.27E-42,4.84E-97,9.85E-53,1.65E-08,0.001788968,0.003629415,0.005158696,0.989422905
4957,0,3.63E-89,7.40E-125,0,0,4.99E-61,9.420251545376E-311,2.78E-222,0,3.02E-43,6.25E-98,3.79E-53,4.17E-09,0.001783407,0.003625587,0.005153353,0.98943765
4958,0,3.59E-91,2.47E-127,0,0,6.80E-62,1.2212510458127E-311,6.41E-223,0,4.01E-44,8.06E-99,1.46E-53,1.05E-09,0.001777865,0.003621784,0.005148048,0.989452302
4959,0,3.55E-93,8.24E-130,0,0,9.26E-63,1.58329840782E-312,1.48E-223,0,5.32E-45,1.04E-99,5.59E-54,2.66E-10,0.001772343,0.003618009,0.005142779,0.989466868
4960,0,3.70E-95,1.82E-132,0,0,1.25E-63,1.29E-04,3.37E-224,0,7.09E-46,1.33E-100,2.15E-54,6.69E-11,0.001764474,0.003607917,0.005128132,0.989370848
4961,0,3.68E-97,5.81E-135,0,0,1.70E-64,1.67E-05,7.77E-225,0,9.42E-47,1.72E-101,8.25E-55,1.69E-11,0.001759142,0.003604316,0.005123061,0.989496818
4962,0,3.63E-99,1.93E-137,0,0,2.32E-65,2.16E-06,1.79E-225,0,1.25E-47,2.22E-102,3.17E-55,4.27E-12,0.0017537,0.003600648,0.005117938,0.989525554
4963,0,3.58E-101,6.46E-140,0,0,3.15E-66,2.80E-07,4.12E-226,0,1.66E-48,2.86E-103,1.22E-55,1.08E-12,0.001748262,0.003596993,0.00511284,0.989541626
4964,0,3.53E-103,2.16E-142,0,0,4.29E-67,3.63E-08,9.49E-227,0,2.20E-49,3.69E-104,4.68E-56,2.72E-13,0.00174284,0.003593362,0.005107776,0.989555986
4965,0,3.47E-105,7.24E-145,0,0,5.84E-68,4.71E-09,2.18E-227,0,2.93E-50,4.77E-105,1.80E-56,6.88E-14,0.001737437,0.003589756,0.005102749,0.989570054
4966,0,3.12E-107,2.42E-147,0,0,7.85E-69,6.05E-10,4.99E-228,0,3.86E-51,6.15E-106,6.90E-57,1.73E-14,0.001728598,0.003579877,0.005087611,0.989603912
4967,0,3.07E-109,8.13E-150,0,0,1.07E-69,7.84E-11,1.15E-228,0,5.13E-52,7.94E-107,2.65E-57,4.38E-15,0.001723241,0.003576342,0.005082684,0.989617733
4968,0,3.01E-111,2.73E-152,0,0,1.45E-70,1.02E-11,2.65E-229,0,6.81E-53,1.03E-107,1.02E-57,1.11E-15,0.001717903,0.003572831,0.005077792,0.989631473
4969,0,2.96E-113,9.15E-155,0,0,1.98E-71,1.32E-12,6.10E-230,0,9.04E-54,1.32E-108,3.92E-58,2.79E-16,0.001712584,0.003569345,0.005072935,0.989645136
4970,0,2.90E-115,3.07E-157,0,0,2.69E-72,1.71E-13,1.40E-230,0,1.20E-54,1.71E-109,1.51E-58,7.06E-17,0.001707284,0.003565883,0.005068112,0.98965872
4971,0,2.85E-117,1.03E-159,0,0,3.66E-73,2.22E-14,3.23E-231,0,1.59E-55,2.21E-110,5.80E-59,1.78E-17,0.001702003,0.003562446,0.005063324,0.989672227
4972,0,2.79E-119,3.47E-162,0,0,4.98E-74,2.88E-15,7.45E-232,0,2.11E-56,2.85E-111,2.23E-59,4.50E-18,0.00169674,0.003559033,0.00505857,0.989685657
4973,0,2.74E-121,1.16E-164,0,0,6.78E-75,3.73E-16,1.72E-232,0,2.81E-57,3.68E-112,8.57E-60,1.14E-18,0.001691495,0.003555644,0.005053851,0.98969901
4974,0,2.43E-123,3.25E-167,0,1.33E-06,9.07E-76,4.80E-17,3.91E-233,0,3.70E-58,4.73E-113,3.28E-60,2.86E-19,0.00168176,0.003544808,0.005035693,0.989736406
4975,0,2.38E-125,1.09E-169,0,2.52E-09,1.23E-76,6.23E-18,9.01E-234,0,4.91E-59,6.11E-114,1.26E-60,7.23E-20,0.001676562,0.003541491,0.005031074,0.98975087
4976,0,2.32E-127,3.69E-172,0,4.76E-12,1.68E-77,8.08E-19,2.08E-234,0,6.52E-60,7.89E-115,4.85E-61,1.83E-20,0.001671384,0.003538199,0.005026493,0.989763925
4977,0,2.27E-129,1.24E-174,0,8.97E-15,2.28E-78,1.05E-19,4.78E-235,0,8.65E-61,1.02E-115,1.86E-61,4.61E-21,0.001666224,0.003534929,0.005021945,0.989776901
4978,0,2.07E-131,3.06E-177,0,1.69E-17,3.09E-79,1.35E-20,2.29E-04,0,1.15E-61,1.30E-116,7.14E-62,1.16E-21,0.001658523,0.00352451,0.005007232,0.989580545
4979,0,1.99E-133,9.68E-180,0,3.17E-20,4.19E-80,1.75E-21,5.27E-05,0,1.53E-62,1.68E-117,2.74E-62,2.93E-22,0.001653573,0.003521266,0.005002719,0.989769696
4980,0,1.93E-135,3.22E-182,0,5.95E-23,5.70E-81,2.27E-22,1.21E-05,0,2.02E-63,2.17E-118,1.05E-62,7.41E-23,0.00164851,0.003518074,0.004998279,0.989822989
4981,0,1.84E-137,1.05E-184,0,1.06E-25,7.71E-82,2.93E-23,2.78E-06,0,2.68E-64,2.79E-119,4.04E-63,2.52E-04,0.001640337,0.003508606,0.004983514,0.989612708
4982,0,1.78E-139,3.52E-187,0,1.96E-28,1.05E-82,3.80E-24,6.41E-07,0,3.55E-65,3.60E-120,1.55E-63,6.37E-05,0.001635322,0.003505654,0.004979062,0.989815657
4983,0,1.73E-141,1.19E-189,0,3.64E-31,1.42E-83,4.93E-25,1.48E-07,0,4.71E-66,4.65E-121,5.97E-64,1.61E-05,0.001630292,0.003502598,0.004974728,0.98987615
4984,0,1.68E-143,4.01E-192,0,6.77E-34,1.94E-84,6.40E-26,3.40E-08,0,6.25E-67,6.00E-122,2.30E-64,4.06E-06,0.00162527,0.003499533,0.004970447,0.989900652
4985,0,1.63E-145,1.36E-194,0,1.26E-36,2.63E-85,8.31E-27,7.83E-09,0,8.30E-68,7.75E-123,8.83E-65,1.03E-06,0.001620264,0.003496482,0.004966203,0.989916016
4986,0,1.59E-147,4.59E-197,0,2.33E-39,3.58E-86,1.08E-27,1.80E-09,0,1.10E-68,1.00E-123,3.40E-65,2.60E-07,0.001615275,0.003493451,0.004961992,0.989929021
4987,0,1.54E-149,1.55E-199,0,4.32E-42,4.87E-87,1.40E-28,4.16E-10,0,1.46E-69,1.29E-124,1.31E-65,6.56E-08,0.001610303,0.003490442,0.004957812,0.989941376
4988,0,1.50E-151,5.26E-202,0,8.00E-45,6.62E-88,1.82E-29,9.58E-11,0,1.94E-70,1.67E-125,5.02E-66,1.66E-08,0.00160535,0.003487454,0.004953664,0.989953516
4989,0,1.45E-153,1.78E-204,0,1.48E-47,9.00E-89,2.36E-30,2.21E-11,0,2.58E-71,2.16E-126,1.93E-66,4.19E-09,0.001600413,0.003484488,0.004949546,0.989965548
4990,0,1.41E-155,6.04E-207,0,2.73E-50,1.22E-89,3.06E-31,5.08E-12,0,3.42E-72,2.79E-127,7.42E-67,1.06E-09,0.001595494,0.003481544,0.004945459,0.989977502
4991,0,1.37E-157,2.05E-209,0,5.03E-53,1.66E-90,3.97E-32,1.17E-12,0,4.54E-73,3.61E-128,2.85E-67,2.67E-10,0.001590593,0.003478622,0.004941402,0.989989383
4992,0,1.32E-159,6.94E-212,0,9.27E-56,2.26E-91,5.15E-33,2.70E-13,0,6.02E-74,4.66E-129,1.10E-67,6.76E-11,0.001585709,0.00347572,0.004937376,0.990001196
4993,0,1.28E-161,2.35E-214,0,1.70E-58,3.08E-92,6.69E-34,6.22E-14,0,7.99E-75,6.02E-130,4.22E-68,1.71E-11,0.001580841,0.00347284,0.004933379,0.990012939
4994,0,1.24E-163,7.98E-217,0,3.13E-61,4.18E-93,8.68E-35,1.43E-14,0,1.06E-75,7.79E-131,1.62E-68,4.31E-12,0.001575992,0.003469982,0.004929413,0.990024614
4995,0,1.20E-165,2.71E-219,0,5.74E-64,5.68E-94,1.13E-35,3.30E-15,0,1.41E-76,1.01E-131,6.24E-69,1.09E-12,0.001571159,0.003467144,0.004925476,0.990036221
4996,0,1.16E-167,9.19E-222,0,1.05E-66,7.73E-95,1.46E-36,7.60E-16,0,1.87E-77,1.30E-132,2.40E-69,2.76E-13,0.001566343,0.003464327,0.004921569,0.990047761
4997,0,1.13E-169,3.12E-224,0,1.92E-69,1.05E-95,1.90E-37,1.75E-16,0,2.48E-78,1.68E-133,9.22E-70,6.96E-14,0.001561545,0.003461531,0.004917691,0.990059233
