name,stra.1,stra.2,stra.3,stra.4,stra.5,stra.6,stra.7,stra.8,stra.9,stra.10,stra.11,stra.12,stra.13,stra.14,stra.15,stra.16,stra.17
2359,0,0,0,1.84E-236,0,0,6.14E-10,9.18E-25,0,1.17E-18,0,1.54E-40,0,0.001151296,0.006958325,0.006108231,0.985782147
2360,0,0,0,1.74E-238,0,0,7.98E-11,2.12E-25,0,1.54E-19,0,5.94E-41,0,0.001148189,0.006956182,0.006106566,0.985789062
2361,0,0,0,1.65E-240,0,0,1.04E-11,4.88E-26,0,2.04E-20,0,2.29E-41,0,0.001145091,0.006954063,0.006104922,0.985795924
2362,0,0,0,1.57E-242,0,0,1.34E-12,1.13E-26,0,2.70E-21,0,8.85E-42,0,0.001142004,0.006951966,0.006103297,0.985802734
2363,0,0,0,1.49E-244,0,0,1.74E-13,2.60E-27,0,3.57E-22,0,3.42E-42,0,0.001138926,0.006949892,0.006101691,0.98580949
2364,0,0,0,1.41E-246,0,0,2.26E-14,5.99E-28,0,4.71E-23,0,1.32E-42,0,0.001135858,0.006947841,0.006100106,0.985816195
2365,0,0,0,1.34E-248,0,0,2.94E-15,1.38E-28,0,6.23E-24,0,5.09E-43,0,0.0011328,0.006945812,0.00609854,0.985822848
2366,0,0,0,1.27E-250,0,0,3.82E-16,3.19E-29,0,8.25E-25,0,1.96E-43,0,0.001129751,0.006943806,0.006096994,0.985829449
2367,0,0,0,1.20E-252,0,0,4.95E-17,7.35E-30,0,1.09E-25,0,7.58E-44,0,0.001126713,0.006941822,0.006095467,0.985835999
2368,0,0,0,1.14E-254,0,0,6.43E-18,1.70E-30,0,1.44E-26,0,2.93E-44,0,0.001123683,0.00693986,0.006093959,0.985842498
2369,0,0,0,1.08E-256,0,0,8.35E-19,3.91E-31,0,1.91E-27,0,1.13E-44,0,0.001120664,0.00693792,0.006092471,0.985848945
2370,0,0,0,1.03E-258,0,0,1.08E-19,9.02E-32,0,2.52E-28,0,4.36E-45,0,0.001117654,0.006936002,0.006091002,0.985855341
2371,0,0,0,9.74E-261,0,0,1.41E-20,2.08E-32,0,3.33E-29,0,1.68E-45,0,0.001114654,0.006934107,0.006089552,0.985861687
2372,0,0,0,9.24E-263,0,0,1.83E-21,4.80E-33,0,4.41E-30,0,6.49E-46,0,0.001111663,0.006932233,0.006088122,0.985867982
2373,0,0,0,8.76E-265,0,0,2.37E-22,1.11E-33,0,5.83E-31,0,2.51E-46,0,0.001108682,0.006930381,0.00608671,0.985874227
2374,0,9.39E-06,0,7.89E-267,0,0,3.03E-23,2.54E-34,0,7.65E-32,0,9.64E-47,0,0.001103013,0.006911712,0.00607052,0.985905361
2375,0,9.25E-08,0,7.47E-269,0,0,3.93E-24,5.85E-35,0,1.01E-32,0,3.72E-47,0,0.00110005,0.006909898,0.006069141,0.985920818
2376,0,9.11E-10,0,7.08E-271,0,0,5.10E-25,1.35E-35,0,1.34E-33,0,1.44E-47,0,0.001097101,0.006908135,0.006067807,0.985926957
2377,0,8.98E-12,0,6.71E-273,0,0,6.62E-26,3.11E-36,0,1.77E-34,0,5.54E-48,0,0.001094161,0.006906393,0.006066491,0.985932956
2378,0,8.84E-14,0,6.36E-275,0,0,8.60E-27,7.17E-37,0,2.34E-35,0,2.14E-48,0,0.001091231,0.006904672,0.006065193,0.985938904
2379,0,8.70E-16,0,6.03E-277,0,0,1.12E-27,1.65E-37,0,3.09E-36,0,8.25E-49,0,0.00108831,0.006902972,0.006063914,0.985944804
2380,0,8.57E-18,0,5.72E-279,0,0,1.45E-28,3.82E-38,0,4.09E-37,0,3.19E-49,0,0.001085398,0.006901294,0.006062654,0.985950654
2381,0,7.76E-20,0,4.72E-281,9.18E-07,0,1.87E-29,8.72E-39,0,5.37E-38,0,1.23E-49,0,0.001079867,0.006886266,0.006046728,0.98598622
2382,0,7.63E-22,0,4.47E-283,1.29E-09,0,2.43E-30,2.01E-39,0,7.10E-39,0,4.73E-50,0,0.001076977,0.006884652,0.006045521,0.985992848
2383,0,7.50E-24,0,4.24E-285,1.80E-12,0,3.15E-31,4.64E-40,0,9.39E-40,0,1.83E-50,0,0.001074097,0.006883058,0.006044335,0.985998509
2384,0,7.37E-26,0,4.01E-287,2.52E-15,0,4.09E-32,1.07E-40,0,1.24E-40,0,7.04E-51,0,0.001071227,0.006881486,0.006043167,0.98600412
2385,0,7.25E-28,0,3.80E-289,3.52E-18,0,5.31E-33,2.47E-41,0,1.64E-41,0,2.72E-51,0,0.001068365,0.006879933,0.006042018,0.986009684
2386,1.38E-06,6.58E-30,0,3.32E-291,3.21E-21,0,6.85E-34,5.65E-42,0,2.16E-42,0,1.05E-51,0,0.001062925,0.006865071,0.006026254,0.986044367
2387,1.91E-09,6.46E-32,0,3.15E-293,4.47E-24,0,8.90E-35,1.30E-42,0,2.85E-43,0,4.04E-52,0,0.001060085,0.006863582,0.006025155,0.986051176
2388,2.64E-12,6.34E-34,0,2.98E-295,6.23E-27,0,1.16E-35,3.01E-43,0,3.77E-44,0,1.56E-52,0,0.001057255,0.006862112,0.006024077,0.986056556
2389,3.64E-15,6.22E-36,0,2.82E-297,8.67E-30,0,1.50E-36,6.94E-44,0,4.99E-45,0,6.02E-53,0,0.001054433,0.006860663,0.006023018,0.986061886
2390,5.01E-18,6.10E-38,0,2.67E-299,1.21E-32,0,1.95E-37,1.60E-44,0,6.59E-46,0,2.32E-53,0,0.001051621,0.006859234,0.006021976,0.986067169
2391,6.90E-21,5.54E-40,0,2.33E-301,1.09E-35,0,2.51E-38,3.66E-45,0,8.67E-47,0,8.94E-54,0,0.001046897,0.006846621,0.006009968,0.986096514
2392,9.48E-24,5.43E-42,0,2.21E-303,1.52E-38,0,3.26E-39,8.45E-46,0,1.15E-47,0,3.45E-54,0,0.001044105,0.006845249,0.006008975,0.986101672
2393,1.30E-26,5.32E-44,0,2.09E-305,2.10E-41,0,4.23E-40,1.95E-46,0,1.52E-48,0,1.33E-54,0,0.001041322,0.006843896,0.006007999,0.986106783
2394,1.79E-29,5.21E-46,0,1.98E-307,2.92E-44,0,5.50E-41,4.50E-47,0,2.00E-49,0,5.14E-55,0,0.001038548,0.006842562,0.00600704,0.986111849
2395,2.46E-32,5.10E-48,0,0.00E+00,4.04E-47,0,7.14E-42,1.04E-47,0,2.65E-50,0,1.98E-55,0,0.001035783,0.006841249,0.006006099,0.986116869
2396,3.37E-35,5.00E-50,0,1.7747275672505E-311,5.60E-50,0,9.27E-43,2.39E-48,0,3.51E-51,0,7.66E-56,0,0.001033026,0.006839955,0.006005175,0.986121844
2397,4.63E-38,4.89E-52,0,1.6800579046E-313,7.76E-53,0,1.20E-43,5.52E-49,0,4.63E-52,0,2.96E-56,0,0.001030278,0.006838681,0.006004268,0.986126773
2398,6.34E-41,4.43E-54,0,1.46671637E-315,6.97E-56,0,1.55E-44,1.26E-49,0,6.10E-53,0,1.14E-56,0,0.001025658,0.006826255,0.005992427,0.98615566
2399,8.67E-44,4.33E-56,0,1.388068E-317,9.63E-59,0,2.02E-45,2.91E-50,0,8.06E-54,0,4.39E-57,0,0.00102293,0.006825036,0.005991568,0.986160467
2400,1.19E-46,4.24E-58,0,1.3136E-319,1.33E-61,0,2.62E-46,6.72E-51,0,1.07E-54,0,1.70E-57,0,0.001020211,0.006823835,0.005990725,0.986165229
2401,1.62E-49,4.15E-60,0,1.245E-321,1.83E-64,0,3.40E-47,1.55E-51,0,1.41E-55,0,6.55E-58,0,0.0010175,0.006822654,0.005989899,0.986169947
2402,2.21E-52,4.05E-62,0,1.0E-323,2.53E-67,0,4.42E-48,3.58E-52,0,1.86E-56,0,2.53E-58,0,0.001014799,0.006821492,0.00598909,0.98617462
2403,3.02E-55,3.96E-64,0,0,3.49E-70,0,5.74E-49,8.25E-53,0,2.46E-57,0,9.75E-59,0,0.001012105,0.006820349,0.005988298,0.986179248
2404,4.13E-58,3.88E-66,0,0,4.81E-73,0,7.45E-50,1.90E-53,0,3.26E-58,0,3.76E-59,0,0.001009421,0.006819225,0.005987522,0.986183833
2405,5.63E-61,3.79E-68,0,0,6.62E-76,0,9.68E-51,4.39E-54,0,4.31E-59,0,1.45E-59,0,0.001006744,0.00681812,0.005986763,0.986188373
2406,7.68E-64,3.70E-70,0,0,9.12E-79,0,1.26E-51,1.01E-54,0,5.69E-60,0,5.61E-60,0,0.001004076,0.006817034,0.00598602,0.986192869
2407,1.05E-66,3.62E-72,0,0,1.26E-81,0,1.63E-52,2.34E-55,0,7.53E-61,0,2.16E-60,0,0.001001417,0.006815967,0.005985294,0.986197322
2408,1.43E-69,3.54E-74,0,0,1.73E-84,0,2.12E-53,5.39E-56,0,9.95E-62,0,8.35E-61,0,9.99E-04,0.006814918,0.005984585,0.986201731
2409,1.94E-72,3.46E-76,0,0,2.38E-87,0,2.76E-54,1.24E-56,0,1.32E-62,0,3.22E-61,0,9.96E-04,0.006813888,0.005983891,0.986206097
2410,2.65E-75,3.38E-78,0,0,3.27E-90,0,3.58E-55,2.87E-57,0,1.74E-63,0,1.24E-61,0,9.93E-04,0.006812877,0.005983214,0.986210419
2411,3.60E-78,3.30E-80,0,0,4.49E-93,0,4.65E-56,6.61E-58,0,2.30E-64,0,4.80E-62,0,9.91E-04,0.006811885,0.005982554,0.986214698
2412,4.90E-81,3.22E-82,0,0,6.16E-96,0,6.05E-57,1.53E-58,0,3.04E-65,0,1.85E-62,0,9.88E-04,0.006810911,0.005981909,0.986218934
2413,6.67E-84,3.15E-84,0,0,8.46E-99,0,7.85E-58,3.52E-59,0,4.02E-66,0,7.16E-63,0,9.86E-04,0.006809955,0.005981281,0.986223128
2414,9.07E-87,3.07E-86,0,0,1.16E-101,0,1.02E-58,8.12E-60,0,5.32E-67,0,2.76E-63,0,9.83E-04,0.006809018,0.005980669,0.986227279
2415,1.23E-89,3.00E-88,0,0,1.59E-104,0,1.33E-59,1.87E-60,0,7.03E-68,0,1.07E-63,0,9.80E-04,0.006808099,0.005980072,0.986231387
2416,1.67E-92,2.93E-90,0,0,2.19E-107,0,1.72E-60,4.32E-61,0,9.29E-69,0,4.12E-64,0,9.78E-04,0.006807198,0.005979492,0.986235453
2417,2.27E-95,2.86E-92,0,0,3.00E-110,0,2.24E-61,9.97E-62,0,1.23E-69,0,1.59E-64,0,9.75E-04,0.006806315,0.005978927,0.986239476
2418,3.09E-98,2.79E-94,0,0,4.11E-113,0,2.91E-62,2.30E-62,0,1.62E-70,0,6.13E-65,0,9.73E-04,0.006805451,0.005978379,0.986243458
2419,4.19E-101,2.72E-96,0,0,5.63E-116,0,3.78E-63,5.30E-63,0,2.15E-71,0,2.37E-65,0,9.70E-04,0.006804604,0.005977846,0.986247398
2420,5.68E-104,2.66E-98,0,0,7.71E-119,0,4.91E-64,1.22E-63,0,2.84E-72,0,9.14E-66,0,9.68E-04,0.006803776,0.005977329,0.986251296
2421,7.70E-107,2.59E-100,0,0,1.05E-121,0,6.38E-65,2.82E-64,0,3.75E-73,0,3.53E-66,0,9.65E-04,0.006802965,0.005976828,0.986255152
2422,1.04E-109,2.53E-102,0,0,1.44E-124,0,8.29E-66,6.51E-65,0,4.96E-74,0,1.36E-66,0,9.63E-04,0.006802172,0.005976342,0.986258967
2423,1.41E-112,2.47E-104,0,0,1.97E-127,0,1.08E-66,1.50E-65,0,6.56E-75,0,5.25E-67,0,9.60E-04,0.006801397,0.005975872,0.98626274
2424,2.13E-115,2.36E-106,0,0,2.53E-130,0,1.39E-67,3.45E-66,0,8.64E-76,0,2.02E-67,2.51E-04,9.56E-04,0.00678903,0.005963758,0.986040654
2425,2.97E-118,2.29E-108,0,0,3.40E-133,0,1.81E-68,7.95E-67,0,1.14E-76,0,7.81E-68,6.30E-05,9.53E-04,0.006788774,0.005963378,0.98623154
2426,4.04E-121,2.22E-110,0,0,4.62E-136,0,2.35E-69,1.83E-67,0,1.51E-77,0,3.01E-68,1.58E-05,9.51E-04,0.006788183,0.005962977,0.986282207
2427,5.47E-124,2.17E-112,0,0,6.30E-139,0,3.05E-70,4.23E-68,0,1.99E-78,0,1.16E-68,3.98E-06,9.48E-04,0.006787521,0.005962583,0.986297614
2428,7.39E-127,2.11E-114,0,0,8.58E-142,0,3.97E-71,9.76E-69,0,2.64E-79,0,4.49E-69,1.00E-06,9.46E-04,0.006786855,0.005962202,0.986304128
2429,9.97E-130,2.06E-116,0,0,1.17E-144,0,5.16E-72,2.25E-69,0,3.49E-80,0,1.73E-69,2.52E-07,9.43E-04,0.0067862,0.005961835,0.986308378
2430,1.34E-132,2.01E-118,0,0,1.59E-147,0,6.70E-73,5.20E-70,0,4.61E-81,0,6.69E-70,6.32E-08,9.41E-04,0.006785561,0.005961484,0.986312028
2431,1.81E-135,1.95E-120,0,0,2.17E-150,0,8.71E-74,1.20E-70,0,6.09E-82,0,2.58E-70,1.59E-08,9.38E-04,0.006784939,0.005961147,0.986315497
2432,2.44E-138,1.90E-122,0,0,2.95E-153,0,1.13E-74,2.77E-71,0,8.06E-83,0,9.97E-71,4.00E-09,9.36E-04,0.006784334,0.005960826,0.986318891
2433,3.29E-141,1.85E-124,0,0,4.01E-156,0,1.47E-75,6.38E-72,0,1.07E-83,0,3.85E-71,1.00E-09,9.33E-04,0.006783746,0.00596052,0.986322236
2434,4.44E-144,1.81E-126,0,0,5.46E-159,0,1.91E-76,1.47E-72,0,1.41E-84,0,1.48E-71,2.53E-10,9.31E-04,0.006783175,0.005960229,0.986325539
2435,5.98E-147,1.76E-128,0,0,7.43E-162,0,2.48E-77,3.40E-73,0,1.86E-85,0,5.73E-72,6.35E-11,9.29E-04,0.006782621,0.005959952,0.986328802
2436,8.04E-150,1.71E-130,0,0,1.01E-164,0,3.23E-78,7.84E-74,0,2.46E-86,0,2.21E-72,1.60E-11,9.26E-04,0.006782085,0.005959691,0.986332025
2437,1.08E-152,1.67E-132,0,0,1.37E-167,0,4.19E-79,1.81E-74,0,3.25E-87,0,8.54E-73,4.01E-12,9.24E-04,0.006781565,0.005959444,0.986335209
2438,1.46E-155,1.62E-134,0,0,1.86E-170,0,5.45E-80,4.17E-75,0,4.30E-88,0,3.30E-73,1.01E-12,9.21E-04,0.006781062,0.005959212,0.986338354
2439,1.96E-158,1.58E-136,0,0,2.53E-173,0,7.08E-81,9.62E-76,0,5.69E-89,0,1.27E-73,2.53E-13,9.19E-04,0.006780575,0.005958995,0.98634146
2440,2.63E-161,1.54E-138,0,0,3.44E-176,0,9.21E-82,2.22E-76,0,7.52E-90,0,4.91E-74,6.37E-14,9.17E-04,0.006780106,0.005958793,0.986344526
2441,3.54E-164,1.50E-140,0,0,4.66E-179,0,1.20E-82,5.12E-77,0,9.94E-91,0,1.90E-74,1.60E-14,9.14E-04,0.006779653,0.005958605,0.986347554
2442,4.75E-167,1.46E-142,0,0,6.33E-182,0,1.55E-83,1.18E-77,0,1.31E-91,0,7.32E-75,4.03E-15,9.12E-04,0.006779217,0.005958432,0.986350544
2443,6.39E-170,1.42E-144,0,0,8.58E-185,0,2.02E-84,2.73E-78,0,1.74E-92,0,2.82E-75,1.01E-15,9.09E-04,0.006778797,0.005958273,0.986353494
2444,8.58E-173,1.38E-146,0,0,1.16E-187,0,2.63E-85,6.29E-79,0,2.30E-93,0,1.09E-75,2.54E-16,9.07E-04,0.006778394,0.005958129,0.986356406
2445,1.15E-175,1.34E-148,0,0,1.58E-190,0,3.41E-86,1.45E-79,0,3.04E-94,0,4.21E-76,6.40E-17,9.05E-04,0.006778007,0.005958,0.98635928
2446,1.54E-178,1.31E-150,0,0,2.14E-193,0,4.44E-87,3.35E-80,0,4.02E-95,0,1.62E-76,1.61E-17,9.02E-04,0.006777637,0.005957884,0.986362116
2447,2.07E-181,1.27E-152,0,0,2.90E-196,0,5.77E-88,7.73E-81,0,5.31E-96,0,6.27E-77,4.04E-18,9.00E-04,0.006777283,0.005957784,0.986364914
2448,2.78E-184,1.24E-154,0,0,3.92E-199,0,7.50E-89,1.78E-81,0,7.02E-97,0,2.42E-77,1.02E-18,8.98E-04,0.006776945,0.005957697,0.986367674
2449,3.73E-187,1.21E-156,0,0,5.31E-202,0,9.74E-90,4.11E-82,0,9.28E-98,0,9.34E-78,2.55E-19,8.95E-04,0.006776624,0.005957625,0.986370396
2450,4.99E-190,1.17E-158,0,0,7.19E-205,0,1.27E-90,9.49E-83,0,1.23E-98,0,3.61E-78,6.42E-20,8.93E-04,0.006776319,0.005957567,0.98637308
2451,6.69E-193,1.14E-160,0,0,9.73E-208,0,1.65E-91,2.19E-83,0,1.62E-99,0,1.39E-78,1.61E-20,8.91E-04,0.00677603,0.005957523,0.986375727
2452,8.97E-196,1.11E-162,0,0,1.32E-210,0,2.14E-92,5.05E-84,0,2.15E-100,0,5.37E-79,4.06E-21,8.88E-04,0.006775757,0.005957493,0.986378336
2453,1.20E-198,1.08E-164,0,0,1.78E-213,0,2.78E-93,1.17E-84,0,2.84E-101,0,2.07E-79,1.02E-21,8.86E-04,0.0067755,0.005957477,0.986380909
2454,1.61E-201,1.05E-166,0,0,2.41E-216,0,3.61E-94,2.69E-85,0,3.75E-102,0,8.01E-80,2.56E-22,8.84E-04,0.006775259,0.005957476,0.986383443
2455,2.15E-204,1.02E-168,0,0,3.25E-219,0,4.70E-95,6.21E-86,0,4.96E-103,0,3.09E-80,6.45E-23,8.82E-04,0.006775034,0.005957488,0.986385941
2456,2.88E-207,9.94E-171,0,0,4.40E-222,0,6.11E-96,1.43E-86,0,6.55E-104,0,1.19E-80,1.62E-23,8.79E-04,0.006774824,0.005957514,0.986388402
2457,3.85E-210,9.67E-173,0,0,5.94E-225,0,7.94E-97,3.30E-87,0,8.67E-105,0,4.61E-81,4.08E-24,8.77E-04,0.006774631,0.005957555,0.986390826
2458,5.15E-213,9.40E-175,0,0,8.02E-228,0,1.03E-97,7.62E-88,0,1.15E-105,0,1.78E-81,1.02E-24,8.75E-04,0.006774453,0.005957609,0.986393214
2459,6.89E-216,9.14E-177,0,0,1.08E-230,0,1.34E-98,1.76E-88,0,1.51E-106,0,6.86E-82,2.58E-25,8.72E-04,0.006774292,0.005957677,0.986395564
2460,9.21E-219,8.89E-179,0,0,1.46E-233,0,1.74E-99,4.06E-89,0,2.00E-107,0,2.65E-82,6.48E-26,8.70E-04,0.006774145,0.005957758,0.986397879
2461,1.23E-221,8.65E-181,0,0,1.97E-236,0,2.27E-100,9.37E-90,0,2.65E-108,0,1.02E-82,1.63E-26,8.68E-04,0.006774015,0.005957854,0.986400157
2462,1.64E-224,8.41E-183,0,0,2.66E-239,0,2.95E-101,2.16E-90,0,3.50E-109,0,3.95E-83,4.09E-27,8.66E-04,0.0067739,0.005957963,0.986402398
2463,2.20E-227,8.18E-185,0,0,3.59E-242,0,3.83E-102,4.99E-91,0,4.63E-110,0,1.52E-83,1.03E-27,8.64E-04,0.0067738,0.005958086,0.986404604
2464,2.93E-230,7.95E-187,0,0,4.85E-245,0,4.98E-103,1.15E-91,0,6.12E-111,0,5.88E-84,2.59E-28,8.61E-04,0.006773716,0.005958222,0.986406774
2465,3.92E-233,7.73E-189,0,0,6.53E-248,0,6.48E-104,2.66E-92,0,8.09E-112,0,2.27E-84,6.50E-29,8.59E-04,0.006773647,0.005958372,0.986408907
2466,5.23E-236,7.52E-191,0,0,8.81E-251,0,8.42E-105,6.13E-93,0,1.07E-112,0,8.76E-85,1.64E-29,8.57E-04,0.006773594,0.005958536,0.986411005
2467,6.98E-239,7.31E-193,0,0,1.19E-253,0,1.09E-105,1.41E-93,0,1.41E-113,0,3.38E-85,4.11E-30,8.55E-04,0.006773556,0.005958713,0.986413068
2468,9.31E-242,7.10E-195,0,0,1.60E-256,0,1.42E-106,3.26E-94,0,1.87E-114,0,1.31E-85,1.03E-30,8.52E-04,0.006773533,0.005958903,0.986415094
2469,1.24E-244,6.90E-197,0,0,2.16E-259,0,1.85E-107,7.53E-95,0,2.47E-115,0,5.04E-86,2.60E-31,8.50E-04,0.006773526,0.005959107,0.986417085
2470,1.66E-247,6.71E-199,0,0,2.90E-262,0,2.40E-108,1.74E-95,0,3.27E-116,0,1.95E-86,6.53E-32,8.48E-04,0.006773534,0.005959324,0.986419041
2471,2.21E-250,6.52E-201,0,0,3.91E-265,0,3.13E-109,4.01E-96,0,4.32E-117,0,7.51E-87,1.64E-32,8.46E-04,0.006773557,0.005959555,0.986420962
2472,2.94E-253,6.34E-203,0,0,5.26E-268,0,4.06E-110,9.25E-97,0,5.71E-118,0,2.90E-87,4.13E-33,8.44E-04,0.006773595,0.005959799,0.986422848
2473,3.92E-256,6.16E-205,0,0,7.08E-271,0,5.28E-111,2.13E-97,0,7.56E-119,0,1.12E-87,1.04E-33,8.42E-04,0.006773648,0.005960056,0.986424698
2474,5.22E-259,5.99E-207,0,0,9.53E-274,0,6.87E-112,4.93E-98,0,9.99E-120,0,4.32E-88,2.61E-34,8.39E-04,0.006773716,0.005960327,0.986426514
2475,6.96E-262,5.82E-209,0,0,1.28E-276,0,8.93E-113,1.14E-98,0,1.32E-120,0,1.67E-88,6.56E-35,8.37E-04,0.006773798,0.00596061,0.986428295
2476,9.26E-265,5.66E-211,0,0,1.72E-279,0,1.16E-113,2.62E-99,0,1.75E-121,0,6.44E-89,1.65E-35,8.35E-04,0.006773896,0.005960907,0.986430041
2477,1.23E-267,5.50E-213,0,0,2.32E-282,0,1.51E-114,6.05E-100,0,2.31E-122,0,2.48E-89,4.15E-36,8.33E-04,0.006774009,0.005961216,0.986431753
2478,1.64E-270,5.35E-215,0,0,3.12E-285,0,1.96E-115,1.40E-100,0,3.05E-123,0,9.59E-90,1.04E-36,8.31E-04,0.006774136,0.005961539,0.98643343
2479,2.19E-273,5.20E-217,0,0,4.19E-288,0,2.55E-116,3.22E-101,0,4.04E-124,0,3.70E-90,2.62E-37,8.29E-04,0.006774279,0.005961875,0.986435073
2480,2.91E-276,5.05E-219,0,0,5.63E-291,0,3.32E-117,7.44E-102,0,5.34E-125,0,1.43E-90,6.59E-38,8.27E-04,0.006774436,0.005962224,0.986436682
2481,3.87E-279,4.91E-221,0,0,7.57E-294,0,4.32E-118,1.72E-102,0,7.06E-126,0,5.52E-91,1.66E-38,8.25E-04,0.006774607,0.005962586,0.986438256
2482,5.15E-282,4.77E-223,0,0,1.02E-296,0,5.61E-119,3.96E-103,0,9.33E-127,0,2.13E-91,4.17E-39,8.22E-04,0.006774794,0.00596296,0.986439797
2483,6.84E-285,4.63E-225,0,0,1.37E-299,0,7.30E-120,9.14E-104,0,1.23E-127,0,8.22E-92,1.05E-39,8.20E-04,0.006774994,0.005963348,0.986441303
2484,9.10E-288,4.50E-227,0,0,1.83E-302,0,9.49E-121,2.11E-104,0,1.63E-128,0,3.17E-92,2.63E-40,8.18E-04,0.00677521,0.005963748,0.986442776
2485,1.21E-290,4.38E-229,0,0,2.46E-305,0,1.23E-121,4.87E-105,0,2.16E-129,0,1.23E-92,6.62E-41,8.16E-04,0.00677544,0.005964161,0.986444215
2486,1.61E-293,4.25E-231,0,0,3.31E-308,0,1.60E-122,1.12E-105,0,2.85E-130,0,4.73E-93,1.67E-41,8.14E-04,0.006775684,0.005964587,0.98644562
2487,2.39E-296,4.04E-233,0,0,4.1522036683133E-311,0,2.08E-123,2.58E-106,0,3.75E-131,0,1.82E-93,2.51E-04,8.11E-04,0.006764373,0.005953385,0.986220785
2488,3.26E-299,3.90E-235,0,0,5.477378124E-314,0,2.70E-124,5.95E-107,0,4.96E-132,0,7.03E-94,6.31E-05,8.09E-04,0.006765125,0.005953892,0.986409368
2489,4.36E-302,3.78E-237,0,0,7.3076123E-317,0,3.51E-125,1.37E-107,0,6.56E-133,0,2.71E-94,1.59E-05,8.07E-04,0.00676554,0.005954376,0.986457719
2490,5.79E-305,3.67E-239,0,0,9.776E-320,0,4.56E-126,3.17E-108,0,8.67E-134,0,1.05E-94,3.99E-06,8.04E-04,0.00676588,0.005954863,0.986470805
2491,7.68E-308,3.57E-241,0,0,1.3E-322,0,5.93E-127,7.32E-109,0,1.15E-134,0,4.04E-95,1.00E-06,8.02E-04,0.006766213,0.005955361,0.986475
2492,1.0172770315273E-310,3.46E-243,0,0,0,0,7.72E-128,1.69E-109,0,1.52E-135,0,1.56E-95,2.52E-07,8.00E-04,0.006766555,0.005955871,0.986476935
2493,1.34791910896E-313,3.36E-245,0,0,0,0,1.00E-128,3.90E-110,0,2.00E-136,0,6.02E-96,6.34E-08,7.98E-04,0.006766909,0.005956393,0.986478277
2494,1.78569386E-316,3.26E-247,0,0,0,0,1.30E-129,8.99E-111,0,2.65E-137,0,2.32E-96,1.59E-08,7.96E-04,0.006767277,0.005956927,0.986479446
2495,2.36554E-319,2.99E-249,0,0,0,0,1.69E-130,2.30E-04,0,3.50E-138,0,8.95E-97,3.99E-09,7.93E-04,0.006754762,0.005946115,0.986276169
2496,3.1E-322,2.87E-251,0,0,0,0,2.19E-131,5.30E-05,0,4.63E-139,0,3.45E-97,1.00E-09,7.91E-04,0.006755287,0.005946785,0.986453711
2497,0,2.77E-253,0,0,0,0,2.85E-132,1.22E-05,0,6.13E-140,0,1.33E-97,2.52E-10,7.89E-04,0.006755732,0.005947387,0.986495419
2498,0,2.82E-255,0,0,0,0,1.29E-04,2.81E-06,0,8.13E-141,0,5.13E-98,6.32E-11,7.86E-04,0.00674499,0.00593782,0.986398995
2499,0,2.75E-257,2.92E-06,0,0,0,1.68E-05,6.45E-07,0,1.07E-141,0,1.98E-98,1.59E-11,7.83E-04,0.00673628,0.005929999,0.986530223
2500,0,2.66E-259,8.85E-09,0,0,0,2.18E-06,1.49E-07,0,1.42E-142,0,7.64E-99,3.99E-12,7.81E-04,0.0067368,0.00593066,0.98654901
2501,0,2.58E-261,2.69E-11,0,0,0,2.84E-07,3.44E-08,0,1.88E-143,0,2.95E-99,1.00E-12,7.79E-04,0.006737291,0.005931301,0.986551877
2502,0,2.50E-263,8.20E-14,0,0,0,3.69E-08,7.93E-09,0,2.48E-144,0,1.14E-99,2.52E-13,7.77E-04,0.00673779,0.00593195,0.986552974
2503,0,2.45E-265,2.43E-16,0,0,0,4.79E-09,1.83E-09,0,3.28E-145,0,4.38E-100,6.32E-14,7.74E-04,0.006724934,0.006919967,0.985581242
2504,0,2.41E-267,7.20E-19,0,0,0,6.22E-10,4.22E-10,0,4.33E-146,0,1.69E-100,1.59E-14,7.72E-04,0.006725462,0.006920755,0.985581773
2505,0,2.37E-269,2.13E-21,0,0,0,8.09E-11,9.73E-11,0,5.72E-147,0,6.53E-101,4.00E-15,7.70E-04,0.006726003,0.006921556,0.985582269
2506,0,2.33E-271,6.33E-24,0,0,0,1.05E-11,2.25E-11,0,7.56E-148,0,2.52E-101,1.01E-15,7.68E-04,0.006726557,0.00692237,0.985582733
2507,0,2.29E-273,1.88E-26,0,0,0,1.37E-12,5.18E-12,0,9.99E-149,0,9.72E-102,2.53E-16,7.67E-04,0.006727123,0.006923198,0.985583165
2508,0,2.25E-275,5.56E-29,0,0,0,1.78E-13,1.20E-12,0,1.32E-149,0,3.75E-102,6.36E-17,7.65E-04,0.006727702,0.006924038,0.985583567
2509,0,2.21E-277,1.65E-31,0,0,0,2.31E-14,2.76E-13,0,1.75E-150,0,1.45E-102,1.60E-17,7.63E-04,0.006728293,0.006924892,0.985583937
2510,0,2.17E-279,4.89E-34,0,0,0,3.01E-15,6.37E-14,0,2.31E-151,0,5.58E-103,4.02E-18,7.61E-04,0.006728897,0.006925758,0.985584277
2511,0,2.13E-281,1.45E-36,0,0,0,3.91E-16,1.47E-14,0,3.05E-152,0,2.15E-103,1.01E-18,7.59E-04,0.006729514,0.006926638,0.985584586
